request_id,yr_built,bedrooms,postcode,area,bathrooms,condition,grade,sqft_living,sqft_lot,sqft_basement,sqft_living15,sqft_lot15,waterfront,view,distance,year,prediction
523154cd-ae2e-42dd-98e3-adec386fd612,1925.0,4.0,563377.9507828665,560543.3031024137,2.0,4,7.0,1875.0,4188.0,300.0,1798.0,4228.0,0.0,0.0,14.22,2016,624033.7665223564
79235a98-4e29-4e1b-a5a3-40eeb10c0382,1961.0,4.0,597736.9217030165,573567.1620235543,2.0,3,8.0,2335.0,11621.0,640.0,2140.0,10181.0,0.0,0.0,12.29,2016,644256.4950999386
0c61851b-08da-44b8-b11c-8158c63b040a,1910.0,4.0,574729.3925746218,592196.1385002468,2.0,5,8.0,2320.0,4437.0,670.0,2013.0,4381.0,0.0,0.0,12.4,2016,661528.3134632624
f04b31cf-54ac-4b22-a3df-a04262ae9675,1990.0,3.0,700335.9187076171,698818.324962782,2.0,2,10.0,3220.0,19444.0,10.0,3233.0,15566.0,0.0,0.0,7.7,2016,747045.0135589971
93ee0b1c-64d1-48eb-b71d-e75efa2a96dc,2000.0,3.0,694411.4661634568,734526.4376058367,2.75,3,10.0,3415.0,15295.0,0.0,3490.0,14797.0,0.0,0.0,9.36,2016,793980.0879906379
b78f03aa-00ff-4aa8-bbe5-20d186935b6f,2007.0,4.0,563377.9507828665,563661.3642079001,3.0,3,10.0,3085.0,7752.0,60.0,2729.0,7903.0,0.0,0.0,15.49,2016,862774.3108149715
7dc2d50c-35ca-4b02-95d6-492746736b6b,1941.0,4.0,949039.0994157421,963724.989594346,3.25,3,10.0,3820.0,13543.0,710.0,3276.0,10139.0,0.0,0.0,3.08,2016,1773422.3723594944
1970c5b9-671e-4239-9779-81218ecf4d27,1969.0,3.0,707747.0018370263,733154.0598420347,2.0,4,9.0,2685.0,18398.0,240.0,2827.0,17784.0,0.0,0.0,4.28,2016,997959.5565777246
b256ecb3-56fd-4ccd-b6bc-5223bf2450d2,2002.0,3.0,537641.85801898,543698.382186617,2.5,3,7.0,1655.0,3429.0,0.0,1619.0,3446.0,0.0,0.0,8.03,2016,422572.4169782951
8f26d8ba-fc48-4a1d-ab17-e694e08691de,1909.0,1.0,949039.0994157421,909017.779305619,1.0,3,7.0,980.0,3219.0,50.0,1814.0,4578.254155006016,0.0,0.0,0.92,2016,427213.8084777292
50a35e0c-a636-4a22-932f-7aa348dd1ab4,1966.0,2.0,573737.7786048551,554152.4062330829,2.0,3,7.0,1355.0,8570.0,60.0,1836.0,7794.0,0.0,0.0,4.96,2016,420815.42944125325
656ae517-08ce-4c52-8a5a-a4252aa62c0a,1959.0,4.0,512657.41822642577,512657.41822642577,2.0,3,7.0,1680.0,6448.0,420.0,1598.0,6385.0,0.0,0.0,12.53,2016,440356.4026428634
9d4391ea-98a6-44f2-8dfd-283a543628b7,1926.0,4.0,512657.41822642577,512657.41822642577,2.0,4,7.0,1995.0,5285.0,450.0,1568.0,5383.0,0.0,0.0,13.32,2016,476504.7175134869
6d9e8c3a-0da6-4f42-ae01-b99ff8e22e38,1968.0,3.0,474632.3790458373,466107.1036441099,2.0,4,8.0,1990.0,22336.0,220.0,2188.0,16988.0,0.0,0.0,14.77,2016,485445.0860505123
b61451c0-9e57-4d48-b9d5-ef3261ff39b9,1988.0,3.0,554723.8083336328,549882.8561051979,2.0,3,8.0,2065.0,6837.0,0.0,2110.0,6889.512038891682,0.0,0.0,10.36,2016,511788.2674892782
5adce960-0687-4114-a432-6d6c18eb11de,1989.0,4.0,554723.8083336328,534407.1051008193,2.5,3,8.0,2315.0,7278.0,0.0,2183.0,7230.0,0.0,0.0,13.25,2016,555359.7736360244
13b4c999-26dc-4ceb-866b-6012bcadf2ef,1977.0,4.0,515187.232483403,520213.37866348756,2.0,4,8.0,2355.0,8546.0,740.0,2117.0,8031.0,0.0,0.0,15.11,2016,633877.3959055674
a3ad15fb-65f4-486b-b8d9-278baebc0ba6,1996.0,4.0,694411.4661634568,695710.415338463,2.0,3,10.0,3280.0,17432.0,0.0,3304.0,17762.0,0.0,0.0,10.32,2016,732583.8446756087
2b2e6ffb-6a61-4935-8554-33496005a694,1998.0,4.0,694411.4661634568,696221.4891179767,3.0,3,10.0,3665.0,13450.0,60.0,3530.0,12018.0,0.0,0.0,10.13,2016,821045.416053806
816ab8cd-2789-41e4-ba09-4168a6578dda,1988.0,5.0,573737.7786048551,573354.0101209884,3.0,3,10.0,3405.0,13839.0,280.0,3062.0,13175.0,0.0,0.0,8.64,2016,848630.1435990533
e7d32e38-acaa-4260-a95f-ada206e39309,2005.0,3.0,554723.8083336328,564169.3413942211,2.0,3,7.0,1670.0,2837.0,0.0,1692.0,2785.0,0.0,0.0,9.4,2016,374825.38532098633
60b750b0-9e9c-46de-87fd-614c15112e32,1994.0,3.0,474632.3790458373,466107.1036441099,2.0,3,8.0,2135.0,9115.0,10.0,2223.592302722597,9495.0,0.0,0.0,13.92,2016,429726.81355786446
a0e04a6d-5624-4c84-991a-5b5d51c25bde,1926.0,4.0,537641.85801898,521556.8372484238,1.75,4,7.0,1835.0,3728.0,520.0,1565.0,3991.0,0.0,0.0,11.97,2016,467923.21043563006
d8600e73-c610-4cab-9a16-51c1cf13c2c9,1978.0,2.0,573737.7786048551,603632.3806403624,2.0,3,8.0,1545.0,5105.0,10.0,1747.0,5760.0,0.0,0.0,6.46,2016,423331.2157654849
7abe76d1-c7d6-463f-8c2e-3314f9287f35,1976.0,3.0,468060.0543995248,460458.2758865052,2.0,3,7.0,1755.0,8105.0,510.0,1754.0,7743.0,0.0,0.0,10.18,2016,425342.67537452304
1a7f7a5c-37f4-4f55-8461-8ef2f801c26a,1976.0,3.0,483241.3277326569,492589.51065803645,2.0,3,7.0,1735.0,8475.0,500.0,1687.0,7979.0,0.0,0.0,20.73,2016,385917.66796997486
d0b9acb7-1029-45c4-9a1c-4de1b8f21584,1977.0,3.0,468060.0543995248,459641.6387834404,2.0,3,8.0,2170.0,14538.0,610.0,2319.0,12454.0,0.0,0.0,13.2,2016,494759.1549009576
5145d498-ebc1-4d69-9852-1c9c4c46cccb,1964.0,2.0,597736.9217030165,559758.748750021,2.0,4,7.0,1535.0,22898.0,80.0,2196.0,20840.0,0.0,0.0,11.23,2016,484935.3886311708
26b3e0a3-ff69-44ac-bbe2-aa3e592c50f5,1973.0,3.0,597736.9217030165,675932.4355670998,2.0,4,8.0,2175.0,14430.0,610.0,2390.0,13295.0,0.0,0.0,19.46,2016,546653.6356051344
a735fb31-fe8d-47e4-9935-178e5ee53a6a,2014.0,4.0,468060.0543995248,473598.9580796085,2.75,3,9.0,3050.0,9287.0,0.0,2827.0,8718.0,0.0,0.0,11.29,2016,640859.2238082044
4d554a86-085c-4159-9897-a56ea6a9e8f3,1994.0,3.0,700335.9187076171,702485.8637861621,2.0,3,10.0,3055.0,14625.0,0.0,3166.0,14981.0,0.0,0.0,7.76,2016,691473.8035673971
cc67ed2d-cecd-4fa1-b57c-0cc18f3e6c1d,1969.0,3.0,707747.0018370263,710542.1312788075,2.0,4,8.0,2440.0,15297.0,90.0,2629.0,13859.155653404056,0.0,0.0,4.4,2016,861030.0020127499
25473e3d-17f7-400c-b729-a64bfbeccd00,1951.0,4.0,949039.0994157421,955750.5984915614,2.0,5,8.0,2765.0,6084.0,1060.0,2454.0,5626.0,0.0,0.0,2.03,2016,1100237.9509172766
5178f01c-c9f9-4c5a-9b9f-8ccbe2618201,1994.0,3.0,554723.8083336328,534407.1051008193,2.0,3,8.0,1710.0,4233.0,0.0,1781.0,4146.0,0.0,0.0,12.97,2016,425555.2630276409
adca1f52-690d-42df-b4b8-07b21337ae6b,1983.0,3.0,474632.3790458373,466107.1036441099,2.0,3,8.0,2115.0,23709.0,0.0,2193.0,19315.0,0.0,0.0,14.58,2016,422323.0961276939
b905699d-1103-487a-a705-b13c2933863d,1977.0,3.0,468060.0543995248,461322.998492286,2.0,3,8.0,2040.0,10720.0,610.0,2227.0,9613.0,0.0,0.0,11.83,2016,470917.18990979186
2442fe75-94ea-46d5-9166-3638dc0e757f,1954.0,4.0,512657.41822642577,512657.41822642577,1.75,3,8.0,2225.0,7223.0,890.0,1998.0,7030.0,0.0,0.0,13.5,2016,556632.7494130855
3868f48f-ffb5-40c3-b452-a42ee17215f8,1926.0,3.0,515187.232483403,514353.00695096987,2.0,4,7.0,1685.0,5610.0,150.0,1733.0,5474.0,0.0,0.0,14.23,2016,527964.5555064484
94135ae9-8d0d-4099-830f-bf302723bf59,2003.0,3.0,554723.8083336328,549882.8561051979,2.0,3,9.0,2355.0,5281.0,10.0,2325.0,5746.452781123373,0.0,0.0,10.11,2016,582155.9927964564
9ea6fd94-93dc-4959-8262-c989b9bb7162,1988.0,3.0,554723.8083336328,557405.5083370412,2.0,3,8.0,2195.0,9546.0,30.0,2201.0,9159.0,0.0,0.0,10.93,2016,528233.673615508
0fb6da6b-08a9-401e-91b4-38b4f20840a0,2014.0,5.0,763993.342734479,788225.0943842668,4.0,3,9.0,3350.0,4184.0,860.0,2846.926159297384,4215.0,0.0,0.0,7.04,2016,1119205.235069298
b5ed2af0-4f76-41f1-892c-fec8bfe66337,1973.0,4.0,597736.9217030165,675932.4355670998,2.0,4,9.0,3095.0,13153.0,10.0,3025.0,12236.0,0.0,0.0,20.5,2016,801722.2364350078
85d052c1-ef68-4eed-935d-4252f755770a,1990.0,4.0,537641.85801898,525797.3452483404,3.0,3,10.0,3765.0,77700.0,200.0,3372.0,55330.0,0.0,0.0,4.78,2016,812125.9094511803
cbc4f3b8-63f3-4469-abc5-44eddc38ec01,1984.0,4.0,554723.8083336328,566238.286454928,2.0,3,10.0,3050.0,20854.0,20.0,2922.0,18084.200563039707,0.0,0.0,9.66,2016,726739.134322342
5e736c1e-e2f7-467e-aea8-f18a18043ebc,2014.0,4.0,574729.3925746218,568939.7832049628,3.0,3,8.0,2790.0,5415.0,40.0,2268.0,5592.0,0.0,0.0,9.2,2016,675529.1480778718
33fa0d74-49ec-400e-adcb-2856cc26f83a,2004.0,4.0,554723.8083336328,534407.1051008193,3.0,3,9.0,3200.0,6551.0,20.0,3217.0,6802.0,0.0,0.0,11.96,2016,679979.1582274033
287b8834-286e-4966-bd66-92e4a0356f63,1957.0,3.0,573737.7786048551,603632.3806403624,1.75,4,7.0,1560.0,9518.0,80.0,1688.0,9024.0,0.0,0.0,7.26,2016,490287.45876648603
a5f92ae5-5679-470c-a462-be70685f1bb6,1999.0,3.0,468060.0543995248,467332.6814265427,2.0,3,8.0,2000.0,6093.0,0.0,2101.0,6666.0,0.0,0.0,11.01,2016,433759.9756148589
9d623cca-54eb-4923-98ba-f668f479393e,2004.0,4.0,700335.9187076171,759720.3033155118,3.0,3,9.0,3115.0,6891.0,0.0,3098.0,6701.0,0.0,0.0,8.13,2016,634158.6028741963
2c7054dc-aa77-4024-9e18-4f59fdaf9a85,1992.0,3.0,707747.0018370263,695954.0984556519,2.5,3,10.0,2945.0,11735.0,0.0,3006.0,10758.0,0.0,0.0,2.29,2016,629315.6863447558
23ddab01-70ba-424f-abbb-0009de4885ff,1939.0,2.0,694411.4661634568,734526.4376058367,1.0,3,7.0,1215.0,7589.0,120.0,1588.0,7398.969666984287,0.0,0.0,9.32,2016,371071.527701167
d05f2dad-c870-4588-b2df-7ff9b4f9716a,1905.0,5.0,949039.0994157421,963724.989594346,2.75,5,9.0,3065.0,7125.0,450.0,2971.0,5949.0,0.0,0.0,3.13,2016,1285334.985639269
ed815d35-0c6f-4c04-8c51-d0842fa0c243,1954.0,2.0,512657.41822642577,512657.41822642577,1.0,3,7.0,1045.0,5064.0,10.0,1433.0,4704.0,0.0,0.0,13.09,2016,365416.0028370284
de2c7b1b-0b8f-4b6a-af06-1915b0882cdc,2014.0,3.0,574729.3925746218,572950.1179220972,2.0,3,8.0,1565.0,1657.0,220.0,1643.0,2150.0,0.0,0.0,12.88,2016,445941.2896293915
e23e0a5f-d6ae-47f2-9c0f-8c14c0d78a7e,1968.0,3.0,474632.3790458373,478971.53454470227,2.0,4,8.0,1990.0,22336.0,220.0,2188.0,16988.0,0.0,0.0,17.98,2016,491507.266871854
fcf696fa-14ea-44e4-a154-17f4db7ae007,1935.0,5.0,468060.0543995248,461322.998492286,2.5,4,8.0,3100.0,23885.0,780.0,2455.0,19407.02284529769,0.0,0.0,11.64,2016,565165.6228163551
a814db96-58aa-4050-8a53-6bebf943194b,1964.0,5.0,597736.9217030165,557736.8161696588,2.5,4,8.0,2540.0,9409.0,1080.0,2201.0,8968.0,0.0,0.0,10.75,2016,649583.443746182
02f870b0-7b53-4e8c-ac7c-bdec49ed200a,1970.0,0.0,468060.0543995248,480112.87777915475,2.0,4,8.0,2165.0,42755.0,200.0,2242.0,22600.0,0.0,0.0,12.64,2016,490207.9510804412
52eb69e5-99df-48b5-a065-814550797f28,2014.0,5.0,468060.0543995248,461322.998492286,2.75,3,9.0,2980.0,9441.0,20.0,3032.0,9955.0,0.0,0.0,12.21,2016,671062.1204081893
479709d7-2757-4b87-b922-f61f8228d1a6,2014.0,5.0,483241.3277326569,483096.5702226546,3.0,3,9.0,2980.0,9441.0,20.0,3032.0,9955.0,0.0,0.0,20.02,2016,654831.9304313892
b2d38729-a105-4bca-ab76-5ed6708e267c,1924.0,4.0,537641.85801898,526566.1423745239,2.0,4,7.0,2190.0,4226.0,610.0,1770.0,4271.0,0.0,0.0,10.04,2016,678822.481049316
dc420468-1308-40d1-8350-ac73e6d1d833,2014.0,4.0,554723.8083336328,549882.8561051979,3.0,3,9.0,3180.0,6098.0,10.0,2760.0,5602.0,0.0,0.0,9.63,2016,737073.1778830596
b41dbc23-bdeb-438b-a4ca-b8368045ace3,1922.0,4.0,554723.8083336328,534407.1051008193,2.0,4,8.0,2505.0,5968.0,430.0,2142.0,5873.0,0.0,0.0,11.53,2016,706439.5800493086
11f90024-a322-4ba5-aa06-87982fc20bb4,2003.0,5.0,719444.7350357216,726936.1524302502,4.0,1,11.0,4480.0,17194.0,280.0,4309.0,17520.0,0.0,0.0,5.87,2016,1097299.6286408047
8e7a3d78-2713-443b-a018-e8ef43cccdc2,1985.0,0.0,949039.0994157421,963724.989594346,2.0,1,10.0,2925.0,10454.0,210.0,2843.0,8050.0,0.0,0.0,4.3,2016,1079917.0773539736
e05d4175-3a8d-4b76-b3ad-babc80d0a765,1918.0,4.0,574729.3925746218,562650.2542819928,2.0,3,8.0,2040.0,4089.0,160.0,1857.0,4127.0,0.0,0.0,13.87,2016,582314.8659050586
1639f923-2968-496d-94f3-9029bfd8b0a1,1962.0,3.0,483241.3277326569,473539.8325623487,2.0,4,7.0,1475.0,8711.0,30.0,1641.0,7772.0,0.0,0.0,21.48,2016,368612.8291896644
e32a93f6-fecc-4442-9577-340051c4f839,1968.0,4.0,468060.0543995248,461322.998492286,2.0,3,7.0,1935.0,8148.0,480.0,1853.0,8185.0,0.0,0.0,10.94,2016,421487.6043018467
78759c3c-8b8f-4a36-8f13-42c69fef96b0,1977.0,3.0,468060.0543995248,473825.0610186486,2.0,3,7.0,1710.0,8004.0,530.0,1714.0,7630.0,0.0,0.0,9.62,2016,414102.65434467176
261a8a87-4e81-4680-a14e-cda8c867b07f,1976.0,3.0,468060.0543995248,460458.2758865052,2.0,3,7.0,1770.0,8144.0,460.0,1837.0,7734.0,0.0,0.0,11.38,2016,414670.800885952
e9b5a537-e9a0-4dfa-bbaa-38b391621938,1925.0,3.0,574729.3925746218,568939.7832049628,1.0,3,7.0,1500.0,4168.0,470.0,1562.0,4241.0,0.0,0.0,9.49,2016,393943.1286374968
0e2bd001-5561-4733-9920-e3bbe8db6f83,1988.0,3.0,554723.8083336328,566238.286454928,2.5,3,8.0,2075.0,7189.0,0.0,2112.0,7217.0,0.0,0.0,10.06,2016,508501.4447404031
56eda78f-7bc0-4bbf-8419-81df9baf3b2c,1994.0,3.0,707747.0018370263,702812.9599768135,2.5,3,10.0,3030.0,14229.0,20.0,3143.0,13304.565467403707,0.0,0.0,6.58,2016,686714.478270538
bac7b60c-5eb9-4f03-b10d-26f36c03340d,1905.0,3.0,949039.0994157421,955750.5984915614,2.0,3,8.0,1850.0,4309.0,50.0,2022.0,4328.0,0.0,0.0,1.53,2016,727913.0075804897
0d7df4f0-5926-4f5d-9cb0-50c5fd97d441,1968.0,3.0,474632.3790458373,466107.1036441099,1.75,4,7.0,1550.0,12911.0,50.0,1737.0,13521.0,0.0,0.0,14.63,2016,378695.5832625841
3ada2e28-df59-4e52-9ea3-2e4a56f68cb3,1954.0,3.0,512657.41822642577,512657.41822642577,2.0,4,8.0,2115.0,6660.0,820.0,1894.0,6537.0,0.0,0.0,13.67,2016,582068.0170257315
0eb6a203-a6ad-4e72-85f8-4d818a8318c3,2014.0,4.0,554723.8083336328,534407.1051008193,3.0,3,9.0,3155.0,9523.0,20.0,2929.0,8486.0,0.0,0.0,12.09,2016,801675.8782577891
475aa112-46a1-4215-8ea4-dc5cc93a7597,1955.0,4.0,554723.8083336328,557405.5083370412,2.25,4,8.0,2395.0,7289.0,920.0,2197.0,6981.0,0.0,0.0,10.46,2016,707897.7724264514
41252c8c-7e91-46ed-88ed-74da6dd05477,1992.0,3.0,700335.9187076171,688330.7196000909,2.0,3,10.0,3050.0,14293.0,0.0,3137.0,13332.272759839532,0.0,0.0,8.6,2016,672502.4073379083
5b773c32-6bdb-4adf-8186-d33283602bb8,1966.0,4.0,597736.9217030165,581823.534341033,2.5,4,8.0,2785.0,13185.0,110.0,2476.0,12149.0,0.0,0.0,11.31,2016,744470.0304510725
4a61eeae-b019-4603-9629-fe66e3fbfbe5,1978.0,4.0,468060.0543995248,460458.2758865052,2.5,3,8.0,2605.0,15470.0,960.0,2414.0,12776.0,0.0,0.0,10.88,2016,499982.60292491206
3db2c024-8221-4190-b590-e5a112fd0cd5,1952.0,3.0,537641.85801898,526566.1423745239,2.0,4,7.0,1825.0,5770.0,750.0,1703.0,5416.0,0.0,0.0,10.38,2016,547823.1239509837
ae9040f9-d774-4b6d-821e-76831ca3b311,1973.0,2.0,694411.4661634568,683040.6297211903,2.25,4,8.0,2170.0,13399.0,610.0,2242.0,12119.0,0.0,0.0,9.32,2016,556557.3717426751
270e188a-69cd-4d91-889f-2dc096557809,1978.0,3.0,597736.9217030165,573567.1620235543,2.0,3,8.0,2140.0,12338.0,160.0,2379.0,12350.0,0.0,0.0,10.8,2016,546991.3498799229
0f083f7a-1f7a-4239-ac35-9ad047d9acbb,1991.0,3.0,468060.0543995248,480112.87777915475,2.0,3,8.0,2160.0,9269.0,30.0,2174.0,8777.898487887409,0.0,0.0,13.44,2016,493717.3612764987
38d8ad8f-1cf8-4121-a87b-48eb38b9c388,1992.0,3.0,694411.4661634568,734526.4376058367,2.0,3,10.0,3035.0,13586.0,10.0,3127.0,13641.0,0.0,0.0,9.77,2016,663550.5586906928
2cd73033-7f7b-44f8-b241-7c3150bd0d28,1905.0,5.0,600905.2496891748,600905.2496891748,2.0,4,8.0,2380.0,4372.0,330.0,1944.0,4535.0,0.0,0.0,1.98,2016,729793.874681928
5d2b4404-2fd4-4329-9cba-04154c40fae7,1977.0,3.0,1005352.5044958281,899740.3551481037,2.0,4,10.0,2985.0,19488.0,80.0,3014.0,16375.0,0.0,0.0,3.81,2016,919131.7876712675
aa688701-9c46-414d-a171-8139815533b8,1927.0,5.0,763993.342734479,788225.0943842668,2.0,4,8.0,2570.0,5217.0,770.0,2300.0,5408.0,0.0,0.0,6.26,2016,852873.1141601836
b18cb940-e12a-47db-9d7c-ce0b207fbb3e,1990.0,4.0,1283884.8486148424,1209937.457302772,4.0,4,11.0,4660.0,19311.0,260.0,3648.0,19272.0,0.0,0.0,4.06,2016,2000289.6314233437
7d566db0-9c82-430a-9d7a-d99f59b373a1,1953.0,3.0,1283884.8486148424,1209937.457302772,2.0,4,7.0,1610.0,9427.0,160.0,2159.0,9443.0,0.0,0.0,3.84,2016,761297.4425571951
82e4c589-41eb-4b25-a507-39d8a69c041b,1992.0,3.0,694411.4661634568,696221.4891179767,2.5,3,10.0,3070.0,14747.0,10.0,3158.0,15165.0,0.0,0.0,10.05,2016,679445.3663575231
13108a72-f255-4b9c-be86-5cb1c9a61020,1957.0,3.0,573737.7786048551,564951.1784201534,2.0,4,7.0,1450.0,9018.0,20.0,1673.0,8894.0,0.0,0.0,10.4,2016,412811.0174080195
