datesold,price,building_year,bedrooms,postcode,area
09-December-2017,1205100,1996,4,2607,Mawson
09-December-2017,440600,1987,2,2615,Melba
09-December-2017,1021900,1962,4,2604,Kingston
09-December-2017,556600,1989,3,2615,Higgins
09-December-2017,996900,1973,5,2614,Hawker
09-December-2017,748900,1994,3,2602,Downer
09-December-2017,551800,1978,3,2905,Gilmore
09-December-2017,657700,1976,4,2903,Oxley
09-December-2017,624500,1996,4,2905,Theodore
09-December-2017,603800,1959,3,2904,Macarthur
09-December-2017,570600,1989,4,2905,Bonython
09-December-2017,541600,2014,3,2904,Fadden
09-December-2017,528100,1950,3,2615,Macgregor
09-December-2017,451500,2014,3,2914,Bonner
09-December-2017,768300,1996,4,2904,Macarthur
09-December-2017,772600,1987,3,2617,Bruce
09-December-2017,792800,1988,4,2913,Ginninderra Village
09-December-2017,836900,1974,3,2604,Narrabundah
09-December-2017,964700,2013,4,2605,Garran
09-November-2017,348700,1918,1,2617,Belconnen Dc
09-November-2017,437800,1977,3,2615,Fraser
09-November-2017,585700,1925,3,2914,Harrison
09-November-2017,563400,1978,3,2905,Calwell
09-November-2017,627300,1990,3,2905,Chisholm
09-November-2017,872400,1989,4,2617,Giralang
09-November-2017,949500,1926,4,2913,Palmerston
09-November-2017,1011600,1923,4,2617,Evatt
09-November-2017,1175000,1996,4,2602,Lyneham
09-November-2017,535800,1980,3,2905,Chisholm
09-November-2017,774500,1954,4,2914,Bonner
09-October-2017,829500,1929,4,2617,Giralang
09-October-2017,915400,1996,5,2617,Giralang
09-October-2017,824650,2014,4,2914,Forde
09-October-2017,1265900,1998,4,2611,Brindabella
09-October-2017,619900,1988,3,2617,Mckellar
09-October-2017,761600,1915,3,2605,Curtin
09-October-2017,500600,1967,3,2905,Richardson
09-October-2017,590400,1968,3,2615,Spence
09-October-2017,400200,1977,3,2905,Bonython
09-October-2017,565400,1978,3,2615,Latham
10-December-2017,521700,1969,3,2615,Spence
10-November-2017,638900,1988,3,2611,Brindabella
10-November-2017,670300,2014,4,2905,Bonython
10-November-2017,720500,1977,4,2615,Kippax
10-November-2017,738300,2014,4,2913,Ginninderra Village
10-November-2017,768000,2014,5,2906,Banks
10-November-2017,795000,1929,4,2914,Amaroo
10-November-2017,814900,1990,3,2602,O'connor
10-November-2017,840100,1996,5,2904,Macarthur
10-November-2017,841200,1998,4,2607,Isaacs
10-November-2017,891400,1996,5,2904,Monash
10-November-2017,915500,1984,3,2602,Downer
10-November-2017,487400,1926,3,2617,Belconnen
10-November-2017,962800,2013,4,2605,Hughes
10-November-2017,1113200,1973,4,2614,Hawker
10-November-2017,572900,1977,4,2615,Holt
10-October-2017,765400,2002,4,2914,Harrison
10-October-2017,674200,1918,4,2914,Bonner
10-October-2017,523300,1924,3,2904,Gowrie
10-October-2017,515500,1977,3,2905,Bonython
10-October-2017,492100,1976,3,2602,Dickson
10-October-2017,486500,1969,3,2615,Melba
10-October-2017,439100,1925,3,2903,Wanniassa
10-October-2017,445500,1978,2,2611,Brindabella
11-December-2017,692400,2014,5,2615,Kippax
11-December-2017,641900,1991,4,2615,Macgregor
11-December-2017,638100,1991,4,2615,Spence
11-December-2017,394100,1955,2,2615,Spence
11-December-2017,434200,1939,2,2602,Watson
11-December-2017,451800,1977,3,2615,Fraser
11-December-2017,1322000,1989,4,2606,Phillip
11-December-2017,923600,1910,4,2914,Forde
11-December-2017,849900,1998,4,2607,Torrens
11-December-2017,1404300,1964,4,2603,Forrest
11-December-2017,751700,1994,3,2606,Woden
11-December-2017,747700,1910,4,2914,Amaroo
11-December-2017,709700,1987,3,2614,Hawker
11-December-2017,664600,1988,4,2913,Palmerston
11-December-2017,833400,1978,4,2905,Gilmore
11-November-2017,593700,1991,4,2615,Florey
11-November-2017,502000,1954,3,2903,Erindale Centre
11-November-2017,501200,1924,2,2605,Curtin
11-November-2017,519900,1988,3,2913,Ginninderra Village
11-November-2017,553800,1977,3,2903,Erindale Centre
11-November-2017,570000,1969,4,2615,Florey
11-November-2017,570600,1921,3,2904,Gowrie
11-November-2017,567300,1968,3,2614,Weetangera
11-November-2017,601500,1978,3,2606,Lyons
11-November-2017,628500,1978,3,2614,Macquarie
11-November-2017,625500,1975,3,2611,Weston Creek
11-November-2017,1893400,2000,4,2600,Duntroon
11-November-2017,1716700,1964,4,2603,Manuka
11-November-2017,1518000,1996,4,2602,O'connor
11-November-2017,1411900,1993,4,2602,Watson
11-November-2017,586800,2004,4,2902,Kambah
11-November-2017,1076900,1938,4,2605,Hughes
11-November-2017,1050000,1995,4,2602,Watson
11-November-2017,1052500,1909,4,2605,Curtin
11-November-2017,919400,1990,3,2602,Downer
11-November-2017,924300,1996,4,2602,Watson
11-November-2017,930300,2000,3,2602,Ainslie
11-November-2017,891700,1967,4,2617,Lawson
11-November-2017,856300,1910,4,2912,Administrative
11-November-2017,1152700,1962,4,2604,Kingston
11-November-2017,840200,1966,5,2611,Duffy
11-November-2017,866700,1918,3,2605,Curtin
11-November-2017,630400,1988,3,2611,Fisher
11-November-2017,648400,1992,3,2607,Torrens
11-November-2017,727100,1947,3,2607,Mawson
11-November-2017,741400,1988,3,2617,Giralang
11-November-2017,667000,1922,4,2903,Wanniassa
11-November-2017,809600,1994,3,2607,Mawson
11-November-2017,811600,1954,3,2605,Hughes
11-November-2017,816700,1996,5,2614,Weetangera
11-November-2017,837400,2000,3,2607,Farrer
11-November-2017,773400,1976,4,2611,Fisher
11-October-2017,522700,2000,4,2905,Theodore
11-October-2017,407800,1962,3,2615,Spence
11-October-2017,429400,1977,3,2906,Conder
11-October-2017,483600,1958,3,2905,Theodore
11-October-2017,503200,1990,3,2905,Calwell
11-October-2017,519700,1987,3,2903,Oxley
11-October-2017,841600,1998,4,2911,Crace
11-October-2017,579400,1996,4,2905,Bonython
11-October-2017,720200,1959,3,2604,Causeway
11-October-2017,759500,1948,4,2913,Franklin
11-October-2017,860900,2000,4,2615,Florey
11-October-2017,527800,1977,3,2607,Mawson
11-October-2017,885500,1995,5,2913,Franklin
12-December-2017,426000,1977,3,2615,Higgins
12-December-2017,417900,1996,3,2913,Ngunnawal
12-December-2017,494000,1967,3,2615,Dunlop
12-December-2017,555600,1978,3,2615,Latham
12-December-2017,493300,1990,3,2905,Calwell
12-December-2017,575500,1978,4,2913,Ginninderra Village
12-December-2017,748100,1910,4,2914,Forde
12-December-2017,559800,1973,3,2903,Oxley
12-December-2017,975900,2007,5,2617,Belconnen
12-December-2017,899900,1986,4,2617,Bruce
12-December-2017,790900,1902,4,2914,Forde
12-December-2017,729000,1920,4,2617,Evatt
12-December-2017,629600,1966,3,2615,Dunlop
12-December-2017,612900,1974,3,2607,Mawson
12-December-2017,580000,1992,3,2914,Bonner
12-October-2017,667000,1980,4,2914,Harrison
12-October-2017,678700,1912,4,2914,Amaroo
12-October-2017,686400,1927,3,2914,Forde
12-October-2017,965000,2013,4,2605,Hughes
12-October-2017,1292600,1976,3,2603,Griffith
12-October-2017,395100,2005,4,2913,Nicholls
13-December-2017,815600,2014,4,2902,Kambah
13-December-2017,706200,1906,3,2914,Amaroo
13-December-2017,885300,1910,4,2605,Garran
13-December-2017,623700,1927,4,2914,Forde
13-December-2017,1006400,1964,4,2611,Uriarra
13-December-2017,671600,1922,4,2902,Kambah
13-December-2017,932100,1990,4,2913,Palmerston
13-December-2017,649100,1992,3,2913,Palmerston
13-December-2017,554000,1926,3,2904,Gowrie
13-December-2017,549400,1977,4,2906,Gordon
13-December-2017,545100,1946,3,2902,Kambah
13-December-2017,517600,1900,3,2914,Harrison
13-December-2017,437100,1977,3,2906,Gordon
13-December-2017,594100,1991,3,2913,Franklin
13-November-2017,482600,1926,3,2902,Kambah
13-November-2017,592700,1973,3,2611,Uriarra
13-November-2017,716300,1993,4,2602,Watson
13-November-2017,719400,1977,4,2906,Gordon
13-November-2017,751900,1910,4,2914,Forde
13-November-2017,783000,1974,3,2604,Kingston
13-November-2017,1060100,1988,3,2600,Canberra
13-November-2017,939800,1908,4,2605,Hughes
13-November-2017,1074100,2014,4,2913,Nicholls
13-November-2017,1098400,1907,4,2605,Garran
13-November-2017,528700,1987,3,2902,Kambah
13-November-2017,812100,1998,4,2607,Torrens
13-November-2017,478700,1978,3,2905,Theodore
13-October-2017,491500,1969,3,2615,Dunlop
13-October-2017,562300,1969,4,2615,Spence
13-October-2017,725700,2014,5,2906,Banks
13-October-2017,728000,1989,4,2913,Franklin
13-October-2017,468200,1977,3,2906,Banks
13-October-2017,587900,1991,4,2902,Kambah
13-October-2017,586300,1973,4,2615,Higgins
13-October-2017,598500,1979,3,2615,Dunlop
13-October-2017,642800,1966,4,2611,Waramanga
13-October-2017,641700,1977,4,2615,Macgregor
13-October-2017,688200,1953,4,2914,Forde
13-October-2017,761100,2007,4,2615,Florey
13-October-2017,907400,1910,4,2914,Amaroo
13-October-2017,1000000,1973,3,2604,Kingston
14-December-2017,600800,1987,3,2611,Duffy
14-December-2017,813500,1976,4,2611,Brindabella
14-December-2017,1084200,1998,5,2607,Mawson
14-December-2017,568100,1975,4,2615,Charnwood
14-December-2017,889800,1979,3,2604,Kingston
14-December-2017,560500,1978,3,2615,Dunlop
14-December-2017,467900,1994,3,2913,Ngunnawal
14-December-2017,924400,1986,3,2913,Franklin
14-December-2017,389000,1920,2,2611,Waramanga
14-December-2017,1029100,1942,4,2904,Fadden
14-November-2017,651000,2014,4,2905,Theodore
14-November-2017,600400,1992,3,2914,Forde
14-November-2017,865300,2002,4,2913,Nicholls
14-November-2017,1009900,2014,5,2605,Curtin
14-November-2017,1294900,2014,5,2605,Garran
14-November-2017,765800,1999,4,2914,Harrison
14-November-2017,676900,1988,3,2617,Bruce
14-October-2017,397500,1962,3,2615,Higgins
14-October-2017,546600,1991,3,2615,Latham
14-October-2017,912300,1964,4,2617,Lawson
14-October-2017,889100,1984,3,2602,Downer
14-October-2017,844700,1922,4,2617,Belconnen
14-October-2017,933200,1996,4,2602,Watson
14-October-2017,1069100,1996,4,2607,Farrer
14-October-2017,1185500,1966,4,2600,Deakin
14-October-2017,1285600,1988,4,2602,O'connor
14-October-2017,1324200,1964,4,2600,Hmas Harman
14-October-2017,1375700,1973,3,2602,Hackett
14-October-2017,786800,1978,4,2903,Oxley
14-October-2017,996900,2001,4,2602,Downer
14-October-2017,668100,1947,4,2904,Fadden
14-October-2017,629200,1954,3,2914,Harrison
14-October-2017,599800,1992,3,2914,Forde
14-October-2017,576000,1973,3,2615,Dunlop
14-October-2017,728000,1994,4,2602,Lyneham
15-December-2017,391000,1903,2,2614,Page
15-December-2017,488100,1992,3,2913,Franklin
15-December-2017,474600,1947,3,2902,Kambah
15-December-2017,927100,1969,5,2604,Causeway
15-December-2017,566400,1991,4,2906,Gordon
15-December-2017,1197200,1984,3,2604,Kingston
15-December-2017,747400,1990,4,2611,Waramanga
15-December-2017,636500,1968,3,2611,Stirling
15-December-2017,305700,1926,3,2914,Forde
15-December-2017,682900,1956,4,2614,Hawker
15-December-2017,727550,1910,3,2605,Garran
15-December-2017,829000,1977,3,2604,Kingston
15-November-2017,1211500,1985,4,2612,Reid
15-November-2017,1207700,1987,4,2611,Chapman
15-November-2017,903500,2003,4,2914,Harrison
15-November-2017,822400,2000,3,2602,Dickson
15-November-2017,807700,2014,4,2615,Dunlop
15-November-2017,763400,1978,4,2902,Kambah
15-November-2017,727400,1977,4,2615,Dunlop
15-November-2017,706500,1986,3,2611,Uriarra
15-November-2017,670300,1976,4,2906,Conder
15-November-2017,598600,2005,4,2904,Fadden
15-November-2017,629300,1973,4,2906,Gordon
15-November-2017,624000,2007,3,2914,Bonner
15-November-2017,455700,1996,3,2913,Franklin
15-November-2017,457600,1977,3,2906,Gordon
15-November-2017,507600,1974,3,2906,Gordon
15-November-2017,474500,1967,3,2906,Gordon
15-November-2017,521800,1903,2,2612,Campbell
15-November-2017,515400,1944,3,2617,Evatt
15-November-2017,544700,1946,3,2902,Kambah
15-November-2017,594300,1979,3,2615,Spence
15-November-2017,519800,1950,1,2604,Kingston
16-December-2017,603200,1983,3,2606,Chifley
16-December-2017,598200,1973,4,2615,Kippax
16-December-2017,610500,1940,3,2617,Belconnen
16-December-2017,661700,2004,4,2905,Calwell
16-December-2017,691700,1974,3,2604,Narrabundah
16-December-2017,712300,1987,3,2611,Brindabella
16-December-2017,769800,1988,3,2913,Ginninderra Village
16-December-2017,798500,2014,4,2615,Holt
16-December-2017,782700,1976,4,2617,Bruce
16-December-2017,817300,1974,3,2604,Causeway
16-December-2017,596900,1975,4,2615,Fraser
16-December-2017,986800,2000,4,2607,Pearce
16-December-2017,548700,1911,3,2903,Erindale Centre
16-December-2017,533300,1978,3,2614,Cook
16-December-2017,528000,2005,4,2905,Bonython
16-December-2017,935500,1969,4,2607,Mawson
16-December-2017,2926700,2014,4,2603,Manuka
16-December-2017,2109700,1928,5,2612,Campbell
16-December-2017,1845200,2006,5,2913,Nicholls
16-December-2017,1314900,1993,5,2602,Lyneham
16-December-2017,1082700,2014,5,2605,Hughes
16-December-2017,1001400,2007,5,2913,Ngunnawal
16-December-2017,595900,1979,3,2615,Florey
16-December-2017,881900,1969,3,2602,Ainslie
16-November-2017,489100,1977,3,2906,Banks
16-November-2017,505600,1994,3,2913,Palmerston
16-November-2017,453200,1926,3,2902,Kambah
16-November-2017,490800,1926,4,2902,Kambah
16-November-2017,497100,1961,3,2906,Gordon
16-November-2017,527200,1990,3,2905,Chisholm
16-November-2017,551700,1977,3,2903,Erindale Centre
16-November-2017,610000,1973,4,2615,Higgins
16-November-2017,641000,1962,4,2614,Page
16-November-2017,669400,1968,3,2614,Page
16-November-2017,741500,1948,4,2617,Kaleen
16-November-2017,1042500,1987,4,2611,Uriarra
16-November-2017,748300,1990,3,2607,Mawson
16-November-2017,1274800,1996,5,2602,Dickson
16-October-2017,793400,1910,4,2914,Bonner
16-October-2017,941300,1959,5,2611,Uriarra Forest
16-October-2017,680800,1998,4,2905,Gilmore
16-October-2017,615000,1967,3,2614,Weetangera
16-October-2017,592600,1986,3,2614,Macquarie
16-October-2017,499800,1968,3,2905,Richardson
16-October-2017,499900,1969,3,2615,Kippax
16-October-2017,435100,1976,3,2905,Gilmore
16-October-2017,460200,1977,3,2905,Richardson
16-October-2017,300600,2006,2,2617,Belconnen
16-October-2017,830300,1978,4,2905,Theodore
16-October-2017,1456900,2003,4,2606,Lyons
16-October-2017,893300,1967,4,2617,Kaleen
17-December-2017,722700,1947,4,2904,Monash
17-December-2017,510000,1991,3,2615,Kippax
17-November-2017,700000,1990,3,2911,Crace
17-November-2017,308000,2001,2,2902,Kambah
