datesold,price,building_year,bedrooms,postcode,area
08-September-2016,889600,1996,5,2913,Franklin
09-August-2016,437700,1977,3,2615,Higgins
09-August-2016,408100,1969,3,2906,Gordon
09-August-2016,881000,1974,4,2611,Stirling
09-August-2016,459000,1925,4,2903,Oxley
09-August-2016,467200,1988,3,2913,Ginninderra Village
09-August-2016,512911,1996,3,2617,Kaleen
09-August-2016,1908700,1978,5,2600,Fairbairn Raaf
09-July-2016,389600,1983,3,2906,Gordon
09-July-2016,188200,1920,1,2614,Page
09-July-2016,792400,1999,4,2602,Ainslie
09-July-2016,579000,1935,4,2615,Holt
09-July-2016,865800,1910,4,2605,Garran
09-July-2016,874700,1969,3,2602,Lyneham
09-July-2016,1132900,1978,4,2611,Weston Creek
09-July-2016,1382000,1976,2,2603,Forrest
09-July-2016,663000,1987,4,2611,Uriarra
09-July-2016,730900,1974,3,2604,Narrabundah
09-July-2016,413400,1973,3,2614,Jamison Centre
09-July-2016,426300,1977,4,2615,Fraser
09-July-2016,426800,1977,3,2615,Melba
09-July-2016,437500,1918,3,2903,Wanniassa
09-July-2016,481200,1991,4,2615,Kippax
09-July-2016,514300,1957,3,2611,Chapman
09-July-2016,530500,1976,4,2902,Kambah
09-July-2016,545500,1996,4,2905,Chisholm
09-July-2016,625400,1998,4,2905,Isabella Plains
09-September-2016,935700,2006,5,2913,Nicholls
09-September-2016,432400,1953,3,2914,Harrison
09-September-2016,436400,1954,3,2903,Oxley
09-September-2016,479000,1967,4,2615,Spence
09-September-2016,520800,1991,3,2913,Ginninderra Village
09-September-2016,554400,2003,4,2617,Belconnen
09-September-2016,393900,1938,2,2905,Isabella Plains
10-August-2016,463600,1988,3,2615,Melba
10-August-2016,508100,1969,3,2615,Florey
10-August-2016,543000,1976,3,2602,Lyneham
10-August-2016,571525,2003,3,2914,Harrison
10-August-2016,613000,1927,4,2914,Bonner
10-August-2016,624700,1924,3,2904,Fadden
10-August-2016,678200,1977,4,2906,Banks
10-August-2016,698200,1920,4,2617,Kaleen
10-August-2016,447500,1992,3,2913,Palmerston
10-September-2016,828900,1978,3,2611,Pierces Creek
10-September-2016,657750,2014,5,2615,Fraser
10-September-2016,784600,2014,4,2914,Harrison
10-September-2016,668300,1987,3,2611,Waramanga
10-September-2016,1043800,1909,4,2605,Garran
10-September-2016,1285800,1964,4,2603,Griffith
10-September-2016,1340100,1927,4,2612,Campbell
10-September-2016,675600,1974,3,2614,Weetangera
10-September-2016,675200,1998,4,2905,Calwell
10-September-2016,762700,1953,3,2914,Bonner
10-September-2016,640500,1924,3,2617,Giralang
10-September-2016,697400,1998,4,2606,O'malley
10-September-2016,610200,1947,2,2604,Narrabundah
10-September-2016,561500,1979,3,2615,Spence
10-September-2016,533800,1991,4,2615,Florey
10-September-2016,484800,1984,3,2913,Franklin
10-September-2016,491700,1976,3,2615,Florey
10-September-2016,612700,1966,4,2615,Flynn
11-August-2016,493700,1961,3,2615,Holt
11-August-2016,827500,1986,4,2617,Kaleen
11-August-2016,461000,2006,4,2905,Gilmore
11-August-2016,437800,1977,3,2615,Dunlop
11-August-2016,420200,1977,3,2602,Watson
11-August-2016,583600,1978,3,2611,Holder
11-July-2016,475900,1967,4,2615,Charnwood
11-July-2016,475100,2005,3,2904,Monash
12-August-2016,360400,2005,3,2914,Harrison
12-August-2016,406100,1977,3,2615,Flynn
12-August-2016,443400,1999,3,2615,Charnwood
12-August-2016,473100,1992,3,2904,Gowrie
12-August-2016,485300,2006,3,2905,Chisholm
12-August-2016,485900,2007,3,2914,Forde
12-August-2016,519100,2006,4,2905,Gilmore
12-August-2016,594400,1975,4,2906,Banks
12-August-2016,580900,1962,4,2903,Oxley
12-August-2016,638600,1989,4,2913,Nicholls
12-August-2016,749800,1996,4,2913,Ngunnawal
12-August-2016,799200,1998,4,2602,Hackett
12-August-2016,907000,1969,4,2911,Crace
12-August-2016,1305500,2004,5,2607,Isaacs
12-July-2016,1348800,1998,4,2611,Rivett
12-July-2016,449700,1969,3,2615,Melba
12-July-2016,381000,1978,3,2905,Calwell
12-July-2016,679100,1954,4,2902,Kambah
12-July-2016,471000,1990,3,2905,Richardson
12-July-2016,455500,1977,4,2615,Spence
12-July-2016,544400,1926,4,2914,Forde
12-July-2016,614000,1989,4,2913,Nicholls
12-July-2016,367900,1927,3,2902,Kambah
12-July-2016,677700,1974,4,2906,Conder
12-September-2016,695800,1947,3,2606,Phillip
12-September-2016,872600,2014,5,2914,Amaroo
12-September-2016,1564800,1951,3,2600,Harman
13-August-2016,567000,1978,3,2615,Charnwood
13-August-2016,554600,1989,4,2905,Isabella Plains
13-August-2016,587300,2014,4,2905,Calwell
13-August-2016,621900,1975,4,2611,Stirling
13-August-2016,673700,1976,4,2611,Chapman
13-August-2016,665900,1978,3,2611,Uriarra
13-August-2016,682500,1920,5,2617,Giralang
13-August-2016,690800,1906,3,2605,Garran
13-August-2016,684900,1995,4,2607,Torrens
13-August-2016,737400,1968,5,2611,Mount Stromlo
13-August-2016,617500,1977,4,2615,Spence
13-August-2016,471500,1957,3,2614,Aranda
13-August-2016,910800,1938,4,2605,Hughes
13-August-2016,929100,1967,3,2603,Griffith
13-August-2016,1207500,1977,5,2600,Canberra
13-August-2016,876500,2000,4,2606,Swinger Hill
13-August-2016,415700,1976,3,2615,Dunlop
13-July-2016,464300,2006,4,2905,Chisholm
13-July-2016,500900,1990,3,2905,Richardson
13-July-2016,671700,1950,4,2617,Bruce
13-July-2016,450000,1926,3,2617,Giralang
13-July-2016,492900,1926,4,2902,Kambah
13-September-2016,842500,1995,5,2904,Gowrie
13-September-2016,773600,1994,3,2602,Downer
13-September-2016,716500,1990,4,2913,Ginninderra Village
13-September-2016,480100,1988,3,2615,Higgins
14-August-2016,481000,1994,3,2913,Franklin
14-July-2016,464700,1969,3,2615,Kippax Centre
14-July-2016,586400,2004,3,2913,Nicholls
14-July-2016,609700,1979,4,2615,Charnwood
14-July-2016,577600,1992,3,2914,Bonner
14-July-2016,696900,1980,4,2914,Bonner
14-July-2016,503300,1957,3,2614,Macquarie
14-July-2016,397700,1977,3,2906,Conder
14-September-2016,406600,1967,3,2615,Holt
14-September-2016,706600,1987,3,2611,Duffy
14-September-2016,661300,1954,4,2902,Kambah
14-September-2016,533700,2012,4,2905,Gilmore
14-September-2016,519600,1977,3,2615,Charnwood
14-September-2016,482800,1988,3,2913,Palmerston
14-September-2016,495300,1994,3,2913,Ginninderra Village
14-September-2016,472100,1961,3,2615,Holt
14-September-2016,843000,1976,4,2602,Downer
14-September-2016,397400,1967,3,2905,Theodore
14-September-2016,385600,1977,3,2615,Fraser
14-September-2016,747750,1996,4,2914,Harrison
15-August-2016,449700,1940,3,2914,Bonner
15-August-2016,476700,1921,2,2604,Causeway
15-August-2016,942000,2003,4,2912,Administrative
15-July-2016,467900,2007,3,2904,Gowrie
15-July-2016,591300,1910,5,2914,Harrison
15-July-2016,546800,1968,3,2911,Mitchell
15-July-2016,705500,1928,4,2617,Kaleen
15-September-2016,572600,1989,4,2913,Franklin
15-September-2016,377600,1976,3,2615,Flynn
15-September-2016,410900,1926,4,2914,Amaroo
15-September-2016,421000,1985,3,2913,Nicholls
15-September-2016,435650,1985,3,2615,Higgins
15-September-2016,437900,1977,3,2615,Flynn
15-September-2016,477400,1977,3,2615,Macgregor
15-September-2016,472200,1968,3,2615,Charnwood
15-September-2016,527900,1968,3,2615,Holt
15-September-2016,565100,1962,4,2902,Kambah
15-September-2016,677300,2003,4,2913,Franklin
15-September-2016,729800,1994,3,2614,Cook
15-September-2016,1055900,2006,5,2914,Harrison
15-September-2016,614300,1954,4,2914,Amaroo
16-August-2016,897900,1996,4,2606,O'malley
16-August-2016,345300,1951,2,2913,Nicholls
16-August-2016,415900,1984,3,2905,Isabella Plains
16-August-2016,475800,1969,3,2615,Holt
16-August-2016,581800,1966,4,2906,Gordon
16-August-2016,610800,2006,4,2905,Richardson
16-August-2016,765500,1976,4,2611,Uriarra
16-August-2016,811700,1973,4,2905,Theodore
16-July-2016,1199000,1933,4,2600,Capital Hill
16-July-2016,1525700,2003,5,2913,Franklin
16-July-2016,435950,1996,3,2913,Ginninderra Village
16-July-2016,459900,1969,3,2615,Charnwood
16-July-2016,520300,1976,2,2602,O'connor
16-July-2016,545500,1991,3,2905,Theodore
16-July-2016,741900,1910,4,2617,Evatt
16-July-2016,795800,1990,3,2602,O'connor
16-July-2016,863700,1996,4,2911,Mitchell
16-July-2016,1135200,1939,5,2617,Giralang
16-September-2016,406000,1970,2,2615,Higgins
16-September-2016,424200,1977,3,2906,Gordon
16-September-2016,481200,1980,3,2615,Latham
16-September-2016,459200,1926,3,2902,Kambah
16-September-2016,1282300,1998,5,2602,O'connor
16-September-2016,1100800,2000,5,2615,Fraser
16-September-2016,436300,1999,3,2615,Flynn
16-September-2016,974500,2014,4,2914,Forde
16-September-2016,933000,1985,4,2914,Forde
16-September-2016,1089600,2006,5,2611,Weston
16-September-2016,629700,2001,4,2913,Franklin
16-September-2016,618400,1966,4,2615,Dunlop
16-September-2016,534400,1969,3,2906,Banks
16-September-2016,773300,2003,5,2913,Palmerston
17-August-2016,633900,1922,4,2617,Belconnen
17-August-2016,465200,1978,3,2905,Richardson
17-August-2016,508200,2014,3,2904,Gowrie
17-August-2016,543500,1968,3,2615,Florey
17-August-2016,571700,1978,3,2611,Duffy
17-August-2016,840400,1927,4,2605,Hughes
17-September-2016,690400,1992,3,2606,Swinger Hill
17-September-2016,816200,1999,4,2607,Torrens
17-September-2016,660700,1992,3,2602,Hackett
17-September-2016,616200,1976,4,2615,Holt
17-September-2016,609300,2003,4,2905,Bonython
17-September-2016,594800,1975,4,2615,Charnwood
17-September-2016,542500,1959,3,2611,Rivett
17-September-2016,519600,1989,3,2615,Kippax Centre
17-September-2016,495900,1969,4,2615,Kippax
17-September-2016,476600,1957,3,2614,Macquarie
17-September-2016,749700,1996,5,2607,Farrer
17-September-2016,813500,1994,3,2602,Downer
17-September-2016,832000,1929,3,2605,Garran
17-September-2016,1266000,2002,5,2607,Torrens
17-September-2016,876900,1985,4,2904,Macarthur
17-September-2016,950900,1988,3,2600,Parliament House
17-September-2016,1008500,2000,5,2607,Isaacs
17-September-2016,694000,1990,3,2602,Lyneham
17-September-2016,1342700,1980,3,2603,Manuka
17-September-2016,1366200,1989,4,2604,Narrabundah
17-September-2016,1602100,2000,4,2600,Parliament House
17-September-2016,847500,1996,5,2904,Macarthur
18-August-2016,620400,2003,3,2913,Palmerston
18-August-2016,686200,1991,3,2602,Watson
18-August-2016,341500,1946,1,2612,Braddon
18-August-2016,514900,2007,3,2914,Harrison
18-August-2016,558700,1977,4,2615,Macgregor
18-August-2016,583100,1985,4,2611,Pierces Creek
18-July-2016,432200,2003,3,2617,Giralang
18-July-2016,422500,1977,3,2615,Latham
18-July-2016,548900,1969,4,2906,Banks
18-July-2016,772200,2001,4,2905,Theodore
18-July-2016,1190800,1959,3,2602,Downer
18-July-2016,659600,1996,3,2611,Brindabella
19-August-2016,522800,1969,3,2615,Holt
19-August-2016,799700,1998,4,2617,Lawson
19-August-2016,483800,1988,3,2615,Spence
19-August-2016,646400,1998,4,2905,Gilmore
19-August-2016,643500,2014,4,2903,Wanniassa
19-August-2016,641500,1927,4,2914,Harrison
19-August-2016,643700,1976,4,2902,Kambah
19-August-2016,604000,1996,3,2617,Belconnen
19-August-2016,561700,1966,4,2615,Flynn
19-August-2016,738300,1996,4,2913,Franklin
19-July-2016,548800,1967,5,2902,Kambah
19-September-2016,599400,1974,3,2611,Stirling
19-September-2016,636700,1988,4,2913,Franklin
19-September-2016,653500,1988,3,2904,Macarthur
19-September-2016,637000,1978,3,2611,Uriarra
19-September-2016,842500,1926,3,2605,Garran
19-September-2016,534800,1991,4,2615,Charnwood
19-September-2016,365100,1962,3,2615,Kippax Centre
19-September-2016,1087400,1990,4,2607,Isaacs
20-August-2016,716900,1910,4,2904,Monash
20-August-2016,1206800,1963,5,2913,Ngunnawal
20-August-2016,805200,2014,4,2913,Ginninderra Village
20-August-2016,793600,1988,4,2604,Kingston
20-August-2016,532200,2004,4,2905,Chisholm
20-August-2016,522800,2002,3,2913,Ngunnawal
20-August-2016,799700,1984,3,2602,Downer
20-August-2016,633000,1990,3,2602,Dickson
20-August-2016,636600,1916,4,2914,Amaroo
20-August-2016,686000,1991,3,2606,Chifley
20-August-2016,708400,1995,4,2607,Torrens
20-August-2016,584700,1979,3,2607,Pearce
20-August-2016,700900,1966,4,2611,Pierces Creek
20-July-2016,793600,1990,3,2602,Downer
20-July-2016,530100,1960,4,2615,Fraser
20-July-2016,542100,1924,3,2605,Garran
20-July-2016,533600,1924,3,2617,Bruce
20-July-2016,662200,1929,4,2912,Administrative
20-July-2016,645500,1978,4,2905,Theodore
20-July-2016,776900,1994,3,2602,Lyneham
20-July-2016,482900,1927,3,2902,Kambah
20-September-2016,444200,1927,3,2902,Kambah
20-September-2016,568100,1926,4,2914,Amaroo
20-September-2016,640200,1989,4,2913,Nicholls
20-September-2016,719000,2014,4,2913,Nicholls
20-September-2016,770500,1967,5,2614,Jamison Centre
20-September-2016,821100,1990,4,2914,Forde
21-August-2016,437700,1990,3,2905,Chisholm
21-July-2016,624800,1922,4,2617,Giralang
21-July-2016,455700,1977,3,2615,Flynn
21-July-2016,587400,1997,5,2905,Theodore
21-September-2016,783700,2005,5,2611,Uriarra
21-September-2016,761700,1981,4,2913,Ginninderra Village
21-September-2016,649100,1925,4,2617,Mckellar
21-September-2016,624100,1931,3,2617,Kaleen
21-September-2016,523700,1956,4,2902,Kambah
21-September-2016,587200,2003,3,2913,Palmerston
21-September-2016,473600,2014,3,2914,Forde
21-September-2016,473600,1988,3,2906,Gordon
21-September-2016,604200,1954,4,2914,Bonner
21-September-2016,593500,1927,4,2914,Amaroo
22-August-2016,498200,1925,3,2902,Kambah
22-August-2016,527300,1991,4,2906,Conder
22-August-2016,527300,1926,4,2904,Macarthur
22-August-2016,563000,1980,3,2905,Theodore
22-August-2016,736600,2006,4,2913,Ginninderra Village
22-August-2016,386300,1985,2,2615,Kippax Centre
22-August-2016,886300,2001,4,2905,Bonython
22-August-2016,998600,1909,4,2605,Curtin
22-August-2016,1034700,1996,4,2606,Swinger Hill
22-August-2016,783100,1996,4,2913,Franklin
22-August-2016,826700,2008,3,2605,Garran
22-July-2016,540700,1973,3,2611,Mount Stromlo
22-July-2016,383200,1969,3,2906,Gordon
22-September-2016,777300,1988,4,2914,Amaroo
22-September-2016,374700,1967,3,2913,Franklin
22-September-2016,487600,1966,4,2614,Weetangera
22-September-2016,650500,1925,4,2617,Giralang
22-September-2016,658600,1990,4,2913,Ginninderra Village
22-September-2016,708200,1977,5,2615,Charnwood
22-September-2016,691100,1991,3,2602,Hackett
22-September-2016,1212500,1996,2,2600,Capital Hill
22-September-2016,838800,1988,3,2602,Downer
22-September-2016,719900,1926,4,2914,Harrison
22-September-2016,579600,1980,4,2914,Amaroo
23-August-2016,433100,2005,2,2617,Giralang
23-August-2016,624300,1966,4,2906,Conder
23-August-2016,495900,1977,3,2615,Dunlop
23-August-2016,554300,1977,4,2611,Rivett
23-August-2016,550500,1977,3,2615,Charnwood
23-August-2016,900100,1984,3,2602,Dickson
23-August-2016,472000,1916,3,2903,Wanniassa
23-August-2016,380200,1926,2,2913,Ngunnawal
23-July-2016,536800,1966,3,2611,Fisher
23-July-2016,451400,1973,4,2611,Weston
23-July-2016,1331100,1968,4,2603,Manuka
23-July-2016,1183100,1996,4,2602,Lyneham
23-July-2016,1010100,1987,4,2611,Mount Stromlo
23-July-2016,442500,1903,3,2914,Amaroo
23-July-2016,1909700,1950,3,2603,Manuka
23-July-2016,754000,2007,4,2913,Nicholls
23-July-2016,682100,1987,4,2611,Fisher
23-July-2016,631800,1992,3,2606,Swinger Hill
23-July-2016,578500,1976,4,2611,Waramanga
23-July-2016,772500,1998,4,2606,Chifley
23-July-2016,883600,2015,4,2914,Bonner
23-September-2016,449900,1967,3,2906,Banks
23-September-2016,518500,2013,4,2905,Calwell
23-September-2016,562100,2014,3,2914,Forde
23-September-2016,817300,2014,3,2902,Kambah
24-August-2016,537300,2006,4,2905,Calwell
24-August-2016,535900,1925,4,2902,Kambah
24-August-2016,511200,1988,3,2913,Ginninderra Village
24-August-2016,474400,1978,2,2611,Weston
24-August-2016,632100,1922,4,2617,Belconnen Dc
24-August-2016,575600,1958,3,2903,Erindale Centre
24-September-2016,720000,1906,3,2605,Garran
24-September-2016,486900,1961,3,2615,Macgregor
24-September-2016,544200,1968,3,2902,Kambah
24-September-2016,555200,1925,4,2914,Forde
24-September-2016,581500,1977,3,2615,Fraser
24-September-2016,596100,1925,3,2617,Mckellar
24-September-2016,380000,1949,2,2615,Macgregor
24-September-2016,604000,1958,4,2615,Florey
24-September-2016,625600,1957,3,2611,Uriarra
24-September-2016,638900,2009,4,2905,Bonython
24-September-2016,632300,1925,4,2617,Lawson
24-September-2016,2097000,2003,3,2603,Griffith
24-September-2016,666300,2014,4,2615,Dunlop
24-September-2016,1607000,2001,5,2611,Holder
24-September-2016,1426700,1996,5,2602,Ainslie
24-September-2016,1350600,1969,3,2612,Braddon
24-September-2016,1309900,1905,4,2612,Turner
24-September-2016,1310500,2005,4,2602,Downer
24-September-2016,888900,1939,3,2614,Macquarie
24-September-2016,865400,2009,4,2914,Forde
24-September-2016,829400,1976,4,2607,Torrens
24-September-2016,814500,1927,3,2605,Hughes
24-September-2016,808700,2000,3,2602,Downer
24-September-2016,765400,1988,3,2602,Dickson
24-September-2016,739800,1948,4,2617,Belconnen
24-September-2016,722100,2014,4,2903,Wanniassa
24-September-2016,1604000,2004,4,2603,Forrest
24-September-2016,695900,1964,5,2615,Florey
24-September-2016,440200,1926,3,2904,Macarthur
25-August-2016,719300,1935,4,2906,Gordon
25-August-2016,367100,1967,3,2615,Florey
25-August-2016,367700,1983,3,2906,Banks
25-August-2016,451200,1926,3,2903,Wanniassa
25-August-2016,453300,1977,4,2906,Gordon
25-August-2016,478900,1990,3,2905,Richardson
25-August-2016,573800,1977,3,2611,Weston Creek
25-August-2016,794900,1994,4,2611,Duffy
25-August-2016,572500,1926,3,2902,Kambah
25-August-2016,619100,1976,4,2614,Jamison Centre
25-August-2016,662600,1926,3,2605,Garran
25-August-2016,655800,1977,4,2611,Uriarra
25-August-2016,697000,1912,4,2914,Bonner
25-August-2016,700400,2004,4,2913,Nicholls
25-August-2016,555000,1940,4,2617,Mckellar
25-July-2016,440200,1926,3,2902,Kambah
25-July-2016,543200,1969,3,2905,Gilmore
25-July-2016,557300,1992,3,2914,Forde
25-July-2016,645000,2004,4,2911,Crace
25-July-2016,772000,1996,4,2606,Swinger Hill
25-July-2016,917400,1987,4,2615,Charnwood
25-July-2016,1210300,2012,5,2913,Franklin
25-September-2016,757500,1959,2,2600,Yarralumla
26-August-2016,839000,1988,3,2602,Hackett
26-August-2016,805300,1977,4,2614,Page
26-August-2016,657800,1925,4,2914,Amaroo
26-August-2016,547800,1991,4,2905,Calwell
26-August-2016,503800,1989,4,2615,Fraser
26-August-2016,503500,1985,3,2903,Oxley
26-August-2016,468300,1969,3,2615,Spence
26-August-2016,452400,1926,3,2902,Kambah
26-August-2016,406600,1977,3,2615,Macgregor
26-August-2016,719200,2014,4,2913,Ginninderra Village
26-August-2016,541000,2007,3,2912,Administrative
