datesold,price,building_year,bedrooms,postcode,area
04-March-2017,583400,1990,4,2615,Kippax
04-March-2017,584200,1954,3,2903,Wanniassa
04-March-2017,529600,1991,3,2615,Kippax
04-March-2017,514200,1957,3,2611,Uriarra
04-March-2017,497900,1968,3,2615,Spence
04-March-2017,488000,1941,3,2903,Wanniassa
04-March-2017,666100,1996,3,2611,Uriarra
04-March-2017,785000,1978,4,2903,Wanniassa
04-March-2017,1330600,1980,3,2603,Griffith
04-March-2017,1608300,1963,5,2600,Duntroon
04-March-2017,1405700,1905,5,2914,Forde
05-January-2017,401900,1987,2,2615,Dunlop
05-January-2017,649200,1978,4,2906,Conder
05-January-2017,728500,1910,5,2914,Bonner
05-January-2017,1031400,1969,3,2607,Isaacs
05-March-2017,592600,1962,4,2902,Kambah
05-March-2017,735900,1974,4,2611,Waramanga
06-February-2017,747000,1974,4,2614,Hawker
06-February-2017,691100,2005,4,2913,Nicholls
06-February-2017,661100,1988,4,2913,Franklin
06-February-2017,607100,1980,4,2914,Bonner
06-February-2017,498900,1991,2,2611,Uriarra
06-February-2017,776100,1921,4,2904,Monash
06-January-2017,638072,1976,4,2615,Macgregor
06-March-2017,440900,1969,3,2615,Higgins
06-March-2017,1612500,2001,4,2600,Harman
06-March-2017,1196700,1996,4,2606,Phillip
06-March-2017,672100,2005,5,2617,Bruce
06-March-2017,636700,1916,4,2914,Harrison
06-March-2017,631700,1959,4,2615,Spence
06-March-2017,593800,1973,4,2615,Macgregor
06-March-2017,510200,1926,3,2914,Harrison
06-March-2017,531800,1991,4,2615,Latham
07-February-2017,630300,1922,4,2904,Gowrie
07-February-2017,446700,1990,3,2905,Richardson
07-February-2017,683100,1910,5,2914,Bonner
07-February-2017,791500,1922,3,2605,Curtin
07-February-2017,687700,2005,4,2913,Nicholls
07-February-2017,634900,2003,4,2905,Isabella Plains
07-February-2017,667100,1996,4,2903,Oxley
07-February-2017,513200,1956,4,2903,Oxley
07-February-2017,791500,1990,5,2607,Torrens
07-February-2017,540100,1977,3,2615,Florey
07-March-2017,1062300,1996,5,2913,Ngunnawal
07-March-2017,512100,1977,3,2902,Kambah
07-March-2017,552900,1978,3,2615,Charnwood
07-March-2017,554500,1974,3,2902,Kambah
07-March-2017,770100,1998,4,2602,Lyneham
07-March-2017,848200,1913,4,2912,Administrative
08-February-2017,629933,1966,4,2615,Dunlop
08-February-2017,404500,1977,3,2906,Banks
08-February-2017,395500,1985,3,2913,Palmerston
08-February-2017,442000,1985,3,2615,Latham
08-February-2017,555300,1969,3,2905,Theodore
08-February-2017,459100,2014,3,2902,Kambah
08-February-2017,981700,2006,4,2911,Mitchell
08-February-2017,1606600,2001,5,2602,Watson
08-March-2017,655700,1968,3,2614,Macquarie
08-March-2017,838800,2003,4,2913,Franklin
08-March-2017,790300,1986,4,2913,Nicholls
08-March-2017,761600,1996,5,2904,Fadden
08-March-2017,576100,1976,3,2911,Mitchell
08-March-2017,471900,1977,3,2906,Banks
08-March-2017,451800,1976,3,2906,Conder
09-February-2017,312000,1987,2,2607,Isaacs
09-February-2017,392300,2005,2,2913,Ngunnawal
09-February-2017,521100,1926,3,2914,Harrison
09-February-2017,508300,1991,4,2615,Fraser
09-February-2017,736000,1929,5,2904,Gowrie
09-February-2017,553500,1924,3,2617,Evatt
09-February-2017,558900,1915,3,2617,Bruce
09-February-2017,1126000,1964,4,2600,Hmas Harman
09-February-2017,956500,1984,3,2602,Watson
09-February-2017,743100,2014,4,2906,Conder
09-February-2017,633100,2014,4,2905,Richardson
09-February-2017,564900,1974,3,2905,Calwell
09-January-2017,674400,1992,3,2602,Watson
09-January-2017,563900,1988,3,2913,Ginninderra Village
09-January-2017,569200,1977,3,2902,Kambah
09-January-2017,556800,2005,4,2914,Forde
09-January-2017,381800,1968,2,2615,Holt
09-March-2017,477000,2006,3,2905,Chisholm
09-March-2017,913500,2007,5,2904,Monash
09-March-2017,449900,1990,3,2905,Calwell
09-March-2017,462800,1926,4,2914,Bonner
09-March-2017,539800,1969,4,2906,Gordon
09-March-2017,573400,1991,4,2906,Banks
09-March-2017,800700,2007,4,2914,Forde
09-March-2017,644500,1990,4,2611,Uriarra Forest
09-March-2017,606900,1925,3,2617,Bruce
09-March-2017,763200,2014,4,2906,Gordon
09-March-2017,1004600,1966,3,2612,Turner
09-March-2017,768700,1996,4,2607,Isaacs
10-February-2017,2029400,2014,5,2603,Red Hill
10-February-2017,1130800,2007,4,2913,Ngunnawal
10-February-2017,1012800,2004,4,2607,Mawson
10-February-2017,777000,2007,4,2914,Harrison
10-February-2017,870999,2014,4,2906,Conder
10-February-2017,816800,1978,3,2614,Aranda
10-February-2017,806200,1987,4,2906,Gordon
10-February-2017,691600,1992,3,2607,Farrer
10-February-2017,662600,1999,3,2902,Kambah
10-February-2017,514300,1977,3,2615,Melba
10-February-2017,483500,1968,3,2615,Latham
10-February-2017,426800,1902,3,2914,Harrison
10-January-2017,816100,1998,4,2911,Crace
10-January-2017,789300,1977,4,2611,Stirling
10-January-2017,689800,2005,4,2913,Palmerston
10-January-2017,857500,1996,4,2607,Mawson
10-January-2017,523150,2001,3,2904,Gowrie
10-January-2017,417700,1977,3,2602,O'connor
10-January-2017,683900,1987,4,2611,Weston Creek
10-March-2017,750400,2002,4,2914,Forde
10-March-2017,1091600,1989,4,2602,Ainslie
10-March-2017,928600,2014,5,2912,Administrative
10-March-2017,923100,1977,4,2611,Weston Creek
10-March-2017,914800,1956,3,2602,Dickson
10-March-2017,881400,1995,4,2913,Franklin
10-March-2017,800100,1998,4,2607,Torrens
10-March-2017,798300,1929,4,2914,Bonner
10-March-2017,776900,1988,4,2913,Nicholls
10-March-2017,727400,2001,4,2914,Bonner
10-March-2017,803900,1998,4,2607,Pearce
10-March-2017,700700,1987,4,2611,Brindabella
10-March-2017,550200,1956,4,2615,Higgins
10-March-2017,526200,1976,3,2911,Crace
10-March-2017,561200,1977,3,2905,Richardson
11-February-2017,395300,1976,3,2615,Latham
11-February-2017,474600,1957,3,2614,Cook
11-February-2017,482600,2013,4,2905,Isabella Plains
11-February-2017,664800,1978,3,2615,Florey
11-February-2017,697600,1994,4,2611,Waramanga
11-February-2017,717900,1947,3,2602,Dickson
11-February-2017,531200,1988,3,2913,Palmerston
11-February-2017,549000,1924,3,2617,Kaleen
11-February-2017,577600,1956,4,2614,Weetangera
11-February-2017,603000,1992,3,2602,Watson
11-February-2017,611400,1927,4,2904,Fadden
11-February-2017,622600,1979,4,2615,Macgregor
11-February-2017,566300,1989,3,2615,Higgins
11-February-2017,503000,1948,2,2903,Wanniassa
11-February-2017,641000,1974,3,2611,Waramanga
11-February-2017,1213100,1964,3,2603,Forrest
11-February-2017,1129500,1915,4,2605,Curtin
11-February-2017,1107100,1909,4,2612,Campbell
11-February-2017,720100,1994,3,2606,Chifley
11-February-2017,776300,1968,5,2614,Jamison Centre
11-February-2017,777800,1990,3,2602,Downer
11-February-2017,789200,1990,3,2607,Mawson
11-February-2017,763500,1973,4,2615,Dunlop
11-February-2017,842300,1999,4,2611,Brindabella
11-February-2017,1000400,1928,4,2912,Administrative
11-February-2017,867500,1905,3,2605,Garran
11-February-2017,1244900,1996,5,2602,Dickson
11-February-2017,888300,2000,3,2602,O'connor
11-January-2017,267700,1909,2,2602,Lyneham
11-January-2017,795100,1963,3,2600,Russell
11-January-2017,751000,1978,5,2913,Ngunnawal
11-January-2017,542800,1974,3,2905,Calwell
11-January-2017,528300,2001,3,2904,Gowrie
11-March-2017,489500,1955,3,2903,Oxley
11-March-2017,550100,1973,3,2913,Nicholls
11-March-2017,663000,1925,3,2617,Evatt
11-March-2017,718600,2014,5,2913,Palmerston
11-March-2017,427200,2005,3,2913,Franklin
11-March-2017,520000,1989,3,2615,Spence
11-March-2017,599000,2001,3,2903,Erindale Centre
12-February-2017,644400,1959,4,2615,Flynn
12-February-2017,955400,1984,3,2604,Causeway
12-January-2017,507400,1968,3,2906,Conder
12-January-2017,494900,1977,3,2615,Charnwood
12-January-2017,623500,1973,3,2903,Wanniassa
12-January-2017,967300,2004,4,2602,Watson
12-January-2017,990100,1963,5,2615,Macgregor
12-January-2017,442600,2003,3,2615,Fraser
12-March-2017,565500,1989,4,2905,Calwell
13-February-2017,769300,1922,4,2914,Harrison
13-February-2017,684500,1976,4,2615,Kippax
13-February-2017,633100,1922,4,2904,Macarthur
13-February-2017,626900,1980,5,2904,Macarthur
13-February-2017,599200,2014,4,2905,Richardson
13-February-2017,577100,1978,3,2614,Hawker
13-February-2017,533500,1991,3,2905,Isabella Plains
13-February-2017,508506,1973,3,2903,Erindale Centre
13-February-2017,450300,1967,3,2906,Conder
13-February-2017,912500,1977,4,2614,Hawker
13-February-2017,942900,2003,5,2607,Torrens
13-February-2017,1173600,2005,4,2911,Crace
13-January-2017,583700,1976,4,2611,Chapman
13-January-2017,447000,2000,3,2913,Ngunnawal
13-January-2017,442700,1976,3,2906,Banks
13-January-2017,420500,1977,3,2905,Gilmore
13-January-2017,516900,2014,3,2617,Mckellar
13-January-2017,610700,1926,4,2914,Amaroo
13-January-2017,601900,1967,4,2902,Kambah
13-January-2017,661000,1976,4,2611,Waramanga
13-January-2017,1599600,1959,5,2611,Duffy
13-January-2017,1023400,2001,4,2911,Mitchell
14-February-2017,552100,2001,3,2617,Giralang
14-February-2017,316600,1987,2,2606,Chifley
14-February-2017,414700,1972,3,2615,Macgregor
14-February-2017,432200,1977,3,2906,Gordon
14-February-2017,465100,2006,3,2905,Bonython
14-February-2017,482000,1993,3,2913,Ngunnawal
14-February-2017,523300,1969,3,2905,Gilmore
14-February-2017,552300,1976,3,2903,Erindale Centre
14-February-2017,558000,1989,4,2905,Isabella Plains
14-February-2017,624500,1975,3,2614,Macquarie
14-February-2017,732550,1989,4,2617,Mckellar
14-February-2017,768300,1967,4,2614,Cook
14-February-2017,792400,1948,4,2617,Giralang
14-February-2017,981900,2006,5,2913,Ginninderra Village
14-February-2017,605200,1968,3,2906,Conder
14-January-2017,654700,1990,4,2615,Charnwood
14-March-2017,510900,2006,3,2912,Administrative
14-March-2017,503400,1979,3,2607,Mawson
14-March-2017,531200,1926,4,2904,Gowrie
14-March-2017,572700,1977,3,2615,Latham
14-March-2017,657300,1997,4,2913,Nicholls
14-March-2017,781500,1932,4,2605,Garran
14-March-2017,755600,1929,5,2914,Forde
14-March-2017,711000,1920,4,2617,Evatt
14-March-2017,719800,1989,4,2904,Monash
14-March-2017,1166700,1905,3,2612,Reid
14-March-2017,894500,2014,4,2902,Kambah
14-March-2017,707400,1977,4,2615,Dunlop
15-February-2017,383200,1986,3,2913,Palmerston
15-February-2017,384900,1988,3,2905,Calwell
15-February-2017,1592500,1988,4,2600,Hmas Harman
15-February-2017,772700,1994,3,2602,Hackett
15-February-2017,756900,1966,4,2904,Gowrie
15-February-2017,665500,1966,5,2904,Macarthur
15-February-2017,645900,1974,3,2614,Hawker
15-February-2017,636400,1976,4,2903,Erindale Centre
15-February-2017,626500,2000,4,2607,Isaacs
15-February-2017,602500,1991,4,2906,Gordon
15-February-2017,582200,1990,4,2906,Banks
15-February-2017,575100,1990,4,2913,Nicholls
15-February-2017,587500,1990,4,2615,Melba
15-January-2017,908300,1973,3,2604,Kingston
15-March-2017,2018900,1940,4,2612,Campbell
15-March-2017,873200,2003,5,2602,Dickson
15-March-2017,639900,1967,3,2604,Narrabundah
15-March-2017,739500,1994,3,2602,Downer
15-March-2017,448600,2014,3,2902,Kambah
15-March-2017,831900,1987,4,2913,Franklin
15-March-2017,476100,1961,3,2615,Fraser
15-March-2017,517000,2005,4,2905,Bonython
15-March-2017,525600,1991,3,2905,Theodore
15-March-2017,547300,1927,4,2904,Monash
15-March-2017,642900,1988,4,2913,Ginninderra Village
15-March-2017,486400,1976,3,2906,Conder
15-March-2017,680200,1988,3,2611,Holder
16-February-2017,2994100,2006,5,2603,Red Hill
16-February-2017,1643900,2003,4,2600,Parkes
16-February-2017,1120100,1905,4,2612,Campbell
16-February-2017,362400,1967,3,2906,Banks
16-February-2017,493200,1990,3,2905,Calwell
16-February-2017,594300,1997,3,2905,Chisholm
16-February-2017,647000,1968,3,2614,Cook
16-February-2017,742400,2001,4,2912,Administrative
16-February-2017,749800,1990,4,2913,Palmerston
16-February-2017,775300,1973,4,2615,Fraser
16-January-2017,403000,1967,3,2906,Gordon
16-January-2017,385100,1967,3,2913,Ngunnawal
16-January-2017,423300,1994,3,2905,Theodore
16-January-2017,475600,2006,4,2905,Gilmore
16-January-2017,656200,1976,4,2611,Fisher
16-January-2017,548100,1991,4,2615,Spence
16-January-2017,593100,1991,4,2615,Macgregor
16-January-2017,666400,2003,4,2913,Nicholls
16-January-2017,711900,2014,4,2903,Wanniassa
16-January-2017,488700,1966,3,2614,Jamison Centre
16-March-2017,762200,1966,4,2914,Harrison
16-March-2017,1232900,1996,5,2607,Pearce
16-March-2017,373500,2003,3,2913,Palmerston
16-March-2017,758700,1966,4,2913,Franklin
16-March-2017,547300,1990,3,2905,Gilmore
16-March-2017,559700,1989,4,2905,Gilmore
16-March-2017,553800,1973,3,2902,Kambah
16-March-2017,678900,1951,2,2604,Kingston
16-March-2017,811800,1998,4,2607,Isaacs
16-March-2017,797600,1998,4,2602,O'connor
16-March-2017,777500,1988,4,2913,Palmerston
16-March-2017,374900,1974,3,2615,Florey
17-February-2017,444700,1967,3,2614,Macquarie
17-February-2017,407000,2003,3,2914,Forde
17-February-2017,457700,1969,3,2615,Spence
17-February-2017,1145300,1998,4,2611,Waramanga
17-February-2017,545900,1988,3,2913,Ginninderra Village
17-February-2017,596500,1979,4,2906,Banks
17-February-2017,636800,1977,4,2902,Kambah
17-February-2017,652900,1978,4,2902,Kambah
17-February-2017,864300,1996,4,2602,Downer
17-February-2017,1561400,1964,5,2603,Red Hill
17-February-2017,558100,2006,4,2905,Theodore
17-January-2017,815800,1996,4,2607,Mawson
17-January-2017,524100,1986,4,2913,Ginninderra Village
17-January-2017,546301,1958,4,2614,Macquarie
17-January-2017,412500,1977,3,2615,Flynn
17-January-2017,417600,1969,3,2615,Spence
17-March-2017,824800,1939,4,2906,Gordon
17-March-2017,454000,2006,3,2905,Theodore
17-March-2017,541600,1946,3,2903,Erindale Centre
17-March-2017,517600,1996,4,2615,Charnwood
17-March-2017,536100,1927,3,2617,Giralang
17-March-2017,567000,1979,3,2615,Spence
17-March-2017,582300,1991,4,2615,Charnwood
17-March-2017,594800,1992,3,2912,Administrative
17-March-2017,685600,2014,4,2906,Gordon
17-March-2017,841100,2002,4,2913,Ngunnawal
17-March-2017,406600,1949,3,2615,Higgins
18-February-2017,598400,1968,3,2614,Cook
18-February-2017,1445300,1957,4,2612,Braddon
18-February-2017,1234700,1996,5,2607,Isaacs
18-February-2017,1195300,1905,5,2612,Reid
18-February-2017,1126900,1992,2,2602,Watson
18-February-2017,999000,1968,3,2600,Parliament House
18-February-2017,991900,1990,4,2614,Weetangera
18-February-2017,883000,1990,4,2606,Lyons
18-February-2017,880400,1977,3,2614,Scullin
18-February-2017,852400,1984,4,2614,Jamison Centre
18-February-2017,825000,1996,5,2606,Lyons
18-February-2017,813500,1998,3,2602,Hackett
18-February-2017,791000,1973,4,2602,O'connor
18-February-2017,806000,1980,5,2913,Ngunnawal
18-February-2017,768100,1994,3,2607,Isaacs
18-February-2017,748600,1966,4,2611,Uriarra
18-February-2017,726300,2000,3,2607,Pearce
18-February-2017,694900,1996,5,2913,Palmerston
18-February-2017,496000,1990,3,2905,Isabella Plains
18-February-2017,498100,1977,3,2615,Kippax Centre
18-February-2017,515300,1990,3,2906,Banks
18-February-2017,548800,1968,3,2903,Oxley
18-February-2017,587600,1976,4,2611,Stirling
18-February-2017,625200,1991,4,2615,Florey
18-February-2017,1691100,2003,4,2600,Harman
18-February-2017,673700,1987,4,2614,Aranda
18-February-2017,703700,1987,3,2611,Weston Creek
18-February-2017,2399700,1999,4,2600,Fairbairn Raaf
18-January-2017,549200,1999,4,2902,Kambah
18-January-2017,547300,1911,4,2904,Macarthur
18-January-2017,562600,1924,3,2617,Mckellar
18-January-2017,658000,1947,4,2617,Evatt
18-March-2017,556500,1977,3,2615,Latham
18-March-2017,802300,1984,3,2602,Lyneham
18-March-2017,835800,1986,4,2617,Giralang
18-March-2017,846200,1984,4,2611,Duffy
18-March-2017,898300,1973,3,2604,Causeway
18-March-2017,919200,1990,5,2602,Dickson
18-March-2017,1353500,1965,4,2600,Russell
18-March-2017,1249500,1998,5,2614,Hawker
18-March-2017,815900,1910,4,2914,Amaroo
18-March-2017,1383200,2014,4,2605,Garran
18-March-2017,1827000,1951,3,2600,Canberra
18-March-2017,2270900,2014,5,2600,Canberra
18-March-2017,958200,1982,3,2602,Lyneham
18-March-2017,793700,1986,4,2913,Palmerston
18-March-2017,708000,1951,2,2606,Chifley
18-March-2017,541500,1924,3,2617,Belconnen
18-March-2017,682700,2014,5,2905,Calwell
18-March-2017,646100,1968,3,2614,Hawker
18-March-2017,629700,1977,4,2903,Oxley
18-March-2017,595600,2004,3,2615,Macgregor
18-March-2017,594500,1954,4,2902,Kambah
18-March-2017,599900,1968,3,2611,Waramanga
18-March-2017,561900,1990,4,2615,Kippax Centre
18-March-2017,584000,1926,3,2902,Kambah
18-March-2017,422800,1978,2,2615,Melba
18-March-2017,583300,1977,3,2906,Conder
18-March-2017,503700,1994,3,2913,Ginninderra Village
18-March-2017,511100,1991,2,2611,Waramanga
18-March-2017,742000,1976,4,2617,Kaleen
18-March-2017,481700,1976,3,2615,Latham
19-January-2017,952600,1927,5,2605,Curtin
19-January-2017,433700,1976,3,2615,Spence
19-January-2017,396200,1962,3,2615,Fraser
19-January-2017,407600,2005,3,2913,Nicholls
19-January-2017,427900,1985,3,2615,Melba
19-January-2017,472900,2002,4,2905,Richardson
19-January-2017,531100,2003,4,2905,Isabella Plains
19-January-2017,664800,2014,4,2906,Gordon
19-January-2017,776900,1966,4,2914,Amaroo
19-January-2017,619200,1990,4,2906,Gordon
19-January-2017,914100,2001,4,2913,Ngunnawal
19-March-2017,1643300,2003,4,2600,Fairbairn Raaf
20-February-2017,1093500,1959,5,2914,Harrison
20-February-2017,498500,1973,3,2903,Wanniassa
20-February-2017,528800,1978,3,2615,Kippax Centre
20-February-2017,721200,1974,3,2615,Higgins
20-February-2017,777500,2007,4,2914,Bonner
20-February-2017,545300,1977,3,2615,Fraser
20-February-2017,799600,1990,5,2607,Pearce
20-February-2017,798000,1977,4,2611,Pierces Creek
20-February-2017,382700,1939,2,2604,Causeway
20-February-2017,470600,1969,3,2615,Spence
20-February-2017,493700,1987,3,2902,Kambah
20-January-2017,987900,1978,4,2611,Uriarra
20-January-2017,476800,1978,3,2905,Isabella Plains
20-January-2017,496100,1954,3,2902,Kambah
20-January-2017,565300,1927,4,2904,Gowrie
20-January-2017,617900,1922,3,2617,Bruce
20-January-2017,779000,1996,4,2913,Palmerston
20-January-2017,1063300,2003,5,2607,Mawson
20-March-2017,498100,2000,3,2914,Forde
20-March-2017,420800,1939,2,2911,Crace
20-March-2017,1123500,1996,4,2602,Watson
20-March-2017,993900,2006,4,2607,Pearce
20-March-2017,969500,2000,4,2911,Crace
20-March-2017,963000,2014,4,2615,Kippax
20-March-2017,777600,1990,3,2602,Dickson
20-March-2017,690600,1990,3,2606,Chifley
20-March-2017,658400,1974,3,2611,Rivett
20-March-2017,573300,1979,3,2902,Kambah
21-February-2017,418100,1947,2,2913,Franklin
21-February-2017,416500,1969,3,2906,Gordon
21-February-2017,484900,1969,3,2905,Richardson
21-February-2017,506400,2006,4,2905,Bonython
21-February-2017,529750,1995,3,2905,Bonython
21-February-2017,575900,1990,4,2906,Conder
21-February-2017,686300,1977,4,2615,Spence
21-February-2017,742100,1994,3,2602,O'connor
21-February-2017,467000,1977,4,2906,Gordon
21-January-2017,560000,1973,3,2614,Aranda
21-January-2017,450300,1968,3,2615,Melba
21-March-2017,960300,2000,4,2612,Braddon
21-March-2017,932600,2003,4,2607,Farrer
21-March-2017,895000,1978,4,2913,Franklin
21-March-2017,639600,1977,4,2615,Florey
21-March-2017,645100,1977,4,2906,Banks
21-March-2017,514000,1957,3,2611,Rivett
21-March-2017,601800,2003,4,2904,Macarthur
21-March-2017,551600,1935,5,2615,Flynn
21-March-2017,492700,1957,3,2614,Cook
21-March-2017,423200,1965,2,2905,Richardson
21-March-2017,402400,1967,3,2906,Conder
21-March-2017,375200,1962,3,2906,Conder
21-March-2017,596900,1979,4,2615,Latham
22-February-2017,418700,1954,3,2903,Erindale Centre
22-February-2017,335000,1961,1,2611,Weston
22-February-2017,648900,1977,4,2903,Wanniassa
22-February-2017,419500,1977,3,2905,Gilmore
22-February-2017,451600,1988,3,2913,Nicholls
22-February-2017,459800,2007,3,2914,Forde
22-February-2017,468700,1998,3,2906,Gordon
22-February-2017,480200,1961,3,2615,Florey
22-February-2017,546200,1999,4,2902,Kambah
22-February-2017,559200,1973,4,2611,Pierces Creek
22-February-2017,611900,1977,4,2906,Conder
22-February-2017,811500,2001,4,2913,Franklin
22-February-2017,798900,2014,4,2914,Amaroo
22-February-2017,709000,2014,4,2913,Ginninderra Village
22-February-2017,680200,2003,4,2913,Ginninderra Village
22-January-2017,792300,1998,4,2606,Phillip
22-March-2017,389000,1985,2,2906,Gordon
22-March-2017,924200,1931,3,2605,Garran
22-March-2017,745600,2014,4,2615,Holt
22-March-2017,621900,1992,3,2602,Dickson
22-March-2017,610800,2014,4,2905,Richardson
22-March-2017,429700,1930,1,2602,Watson
22-March-2017,588100,2006,4,2905,Richardson
22-March-2017,707300,1920,3,2612,Reid
22-March-2017,440100,1977,3,2906,Conder
22-March-2017,480000,1977,3,2905,Theodore
22-March-2017,551300,1991,4,2906,Gordon
23-February-2017,645400,1954,4,2914,Forde
23-February-2017,497100,1993,4,2615,Flynn
23-February-2017,487500,1969,3,2905,Richardson
23-February-2017,449500,1978,3,2615,Spence
23-February-2017,659800,1927,4,2914,Forde
23-February-2017,1363500,1998,5,2602,Downer
23-February-2017,1364500,1996,4,2602,Watson
23-February-2017,1538400,1998,4,2602,Downer
23-February-2017,843200,1978,3,2611,Weston
23-February-2017,636500,1976,4,2902,Kambah
23-January-2017,446700,1978,3,2905,Calwell
23-January-2017,473500,1992,3,2913,Franklin
23-January-2017,804400,2014,4,2903,Oxley
23-January-2017,682400,1992,3,2606,Swinger Hill
23-January-2017,667800,1947,4,2617,Kaleen
23-January-2017,534700,1956,4,2615,Kippax
23-January-2017,957900,2000,4,2607,Torrens
23-January-2017,381900,1996,3,2913,Franklin
23-March-2017,618900,1957,3,2614,Aranda
23-March-2017,771100,1991,3,2602,O'connor
