datesold,price,building_year,bedrooms,postcode,area
05-November-2018,815100,1991,3,2913,Ngunnawal
05-November-2018,1300800,1988,4,2607,Mawson
05-November-2018,718800,1996,5,2913,Ngunnawal
05-November-2018,608000,1978,3,2614,Weetangera
05-October-2018,591400,1996,3,2614,Cook
05-October-2018,464500,1976,3,2906,Conder
05-October-2018,498300,1968,3,2615,Charnwood
05-October-2018,529900,1991,3,2615,Dunlop
05-October-2018,1142000,1997,4,2607,Farrer
05-October-2018,759500,1977,4,2602,Downer
05-October-2018,613000,1993,4,2905,Isabella Plains
05-October-2018,608800,1954,3,2903,Wanniassa
05-October-2018,550700,1988,3,2913,Ginninderra Village
06-December-2018,473700,1990,3,2905,Gilmore
06-December-2018,433100,1999,3,2617,Mckellar
06-December-2018,621700,1979,4,2615,Dunlop
06-December-2018,623000,1996,4,2905,Bonython
06-November-2018,835800,1939,4,2615,Kippax Centre
06-November-2018,43700,1959,4,2615,Higgins
06-November-2018,485300,1967,3,2615,Spence
06-November-2018,685800,1927,4,2914,Bonner
06-November-2018,831100,1967,4,2611,Weston Creek
06-October-2018,508100,1988,3,2913,Franklin
06-October-2018,603800,2001,3,2615,Fraser
06-October-2018,684300,1956,4,2611,Chapman
06-October-2018,724100,1977,4,2615,Latham
06-October-2018,544200,1990,3,2615,Spence
06-October-2018,806300,1976,4,2614,Aranda
06-October-2018,791000,1992,3,2913,Palmerston
06-October-2018,835300,1984,3,2607,Pearce
06-October-2018,861100,1998,4,2602,Dickson
06-October-2018,1030300,1998,4,2606,Swinger Hill
06-October-2018,1225500,1990,4,2611,Pierces Creek
06-October-2018,1334600,1905,3,2612,Reid
06-October-2018,776200,1996,4,2615,Melba
07-December-2018,573900,1924,3,2904,Gowrie
07-December-2018,596900,2004,4,2903,Erindale Centre
07-December-2018,615200,1996,3,2904,Macarthur
07-December-2018,613000,1957,3,2611,Chapman
07-December-2018,650100,1978,3,2913,Ginninderra Village
07-December-2018,712000,1951,2,2602,Hackett
07-December-2018,780800,1986,4,2913,Ginninderra Village
07-December-2018,1397700,1988,4,2600,Duntroon
07-December-2018,1247000,1905,5,2612,Braddon
07-December-2018,875400,1984,3,2602,Downer
07-December-2018,1095700,2000,5,2611,Fisher
07-November-2018,840300,1984,3,2602,Dickson
07-November-2018,491100,1940,2,2902,Kambah
07-November-2018,585200,1977,3,2615,Spence
07-November-2018,597100,2014,2,2914,Forde
07-November-2018,933450,1984,3,2604,Causeway
07-November-2018,611800,1990,4,2615,Holt
07-November-2018,784100,1929,4,2914,Bonner
07-November-2018,586800,1991,4,2906,Gordon
07-October-2018,1308900,1964,4,2603,Forrest
08-December-2018,514100,1967,3,2606,Lyons
08-December-2018,588300,2014,3,2617,Mckellar
08-December-2018,616600,1991,4,2615,Melba
08-December-2018,637000,1989,4,2615,Higgins
08-December-2018,657400,1976,3,2611,Holder
08-December-2018,791300,2007,5,2904,Gowrie
08-December-2018,803400,1967,4,2614,Macquarie
08-December-2018,885700,1984,4,2614,Jamison Centre
08-December-2018,1006600,1969,2,2602,O'connor
08-November-2018,1844900,1998,4,2603,Manuka
08-November-2018,582000,1977,3,2615,Charnwood
08-November-2018,644100,1940,3,2914,Bonner
08-November-2018,688000,2014,4,2906,Gordon
08-November-2018,847400,1939,4,2615,Spence
08-October-2018,462700,1919,3,2617,Belconnen Dc
08-October-2018,542600,1977,3,2615,Macgregor
08-October-2018,660800,1931,3,2904,Monash
08-October-2018,862200,2000,4,2615,Charnwood
08-October-2018,1097900,1988,4,2602,Dickson
09-November-2018,612900,1993,3,2905,Bonython
09-November-2018,830200,2013,4,2914,Harrison
09-November-2018,485300,1967,3,2906,Gordon
09-November-2018,455200,2005,3,2913,Ngunnawal
09-November-2018,388900,1967,2,2615,Fraser
09-November-2018,642000,1991,3,2615,Melba
09-November-2018,648500,1922,4,2904,Monash
09-October-2018,573800,1954,4,2902,Kambah
09-October-2018,767500,1919,4,2914,Harrison
09-October-2018,642000,1988,4,2913,Nicholls
10-December-2018,961400,1984,3,2602,Downer
10-December-2018,825200,1909,4,2914,Harrison
10-December-2018,560800,1969,3,2913,Franklin
10-December-2018,518400,1977,3,2615,Higgins
10-December-2018,451300,1977,3,2906,Gordon
10-December-2018,1324700,2004,4,2602,Downer
10-December-2018,685600,1925,3,2617,Belconnen
10-November-2018,726200,1994,3,2606,O'malley
10-November-2018,738500,1941,3,2904,Monash
10-November-2018,656700,1996,3,2913,Franklin
10-November-2018,661300,1977,4,2615,Holt
10-November-2018,624000,1988,3,2913,Ngunnawal
10-November-2018,880700,2015,4,2914,Bonner
10-November-2018,557600,1987,3,2913,Nicholls
10-November-2018,384700,1953,2,2615,Dunlop
10-November-2018,561400,1978,3,2615,Spence
10-November-2018,1201500,2008,5,2607,Isaacs
10-October-2018,615200,1924,3,2617,Kaleen
10-October-2018,664200,1976,4,2615,Higgins
10-October-2018,694200,2001,4,2615,Charnwood
10-October-2018,720900,1925,4,2912,Administrative
10-October-2018,758800,1919,4,2912,Administrative
10-October-2018,808000,1986,4,2913,Nicholls
10-October-2018,877900,1984,4,2611,Uriarra Forest
10-October-2018,1192100,1976,3,2603,Griffith
10-October-2018,605600,1922,4,2617,Kaleen
11-December-2018,704400,2006,4,2615,Melba
11-December-2018,877400,1973,4,2615,Macgregor
11-December-2018,654000,1968,3,2611,Holder
11-December-2018,560900,1926,3,2904,Gowrie
11-December-2018,507300,1988,3,2913,Palmerston
11-December-2018,462600,1957,3,2614,Macquarie
11-December-2018,795000,1973,4,2906,Banks
11-October-2018,555000,1978,3,2615,Holt
11-October-2018,612700,1919,3,2617,Belconnen Dc
11-October-2018,679600,1929,4,2914,Amaroo
11-October-2018,852200,1999,4,2607,Mawson
11-October-2018,909400,1987,4,2606,Chifley
11-October-2018,653000,1916,4,2914,Bonner
12-December-2018,480600,1978,3,2905,Bonython
12-December-2018,660000,2003,4,2914,Harrison
12-December-2018,836700,1984,3,2602,Dickson
12-December-2018,913100,2001,4,2913,Nicholls
12-December-2018,598800,1977,3,2614,Page
12-December-2018,1024900,1984,4,2913,Palmerston
12-December-2018,463500,1976,3,2615,Holt
12-December-2018,509500,1926,3,2914,Amaroo
12-November-2018,656600,1976,4,2902,Kambah
12-November-2018,636300,1980,3,2905,Theodore
12-November-2018,765100,2004,4,2617,Kaleen
12-November-2018,675100,1976,4,2615,Flynn
12-November-2018,414200,1977,3,2906,Gordon
12-November-2018,541700,1926,3,2903,Erindale Centre
12-November-2018,604900,1991,3,2615,Melba
12-October-2018,880700,1996,4,2607,Farrer
12-October-2018,837700,2000,3,2602,Lyneham
12-October-2018,747100,1978,4,2905,Calwell
12-October-2018,736000,1966,4,2611,Holder
12-October-2018,701900,1909,4,2913,Ginninderra Village
12-October-2018,635200,1973,4,2615,Melba
12-October-2018,1214200,2003,4,2602,Lyneham
12-October-2018,613800,1964,2,2604,Kingston
12-October-2018,542300,1990,3,2906,Gordon
12-October-2018,509200,1988,3,2615,Flynn
12-October-2018,486300,1957,2,2614,Macquarie
13-December-2018,785500,1996,4,2607,Farrer
13-December-2018,734400,1918,5,2904,Macarthur
13-December-2018,681900,1974,3,2611,Uriarra
13-December-2018,631500,1966,5,2615,Florey
13-December-2018,414100,1916,2,2617,Kaleen
13-December-2018,301600,1909,1,2617,Kaleen
13-December-2018,912100,2007,5,2904,Monash
13-December-2018,806200,1998,4,2911,Crace
13-November-2018,751800,1989,4,2611,Waramanga
13-November-2018,769200,2004,4,2904,Macarthur
13-November-2018,723500,1988,4,2913,Ngunnawal
13-November-2018,707900,2007,4,2914,Forde
13-November-2018,644400,1978,3,2615,Dunlop
13-November-2018,512100,1975,3,2903,Wanniassa
13-November-2018,484000,1990,3,2905,Gilmore
13-November-2018,447200,1977,3,2906,Gordon
13-November-2018,740800,2006,4,2913,Palmerston
13-November-2018,701200,1996,3,2904,Macarthur
13-October-2018,690700,1988,3,2617,Giralang
13-October-2018,433900,1977,3,2906,Gordon
13-October-2018,481700,1977,3,2615,Kippax Centre
13-October-2018,538500,2003,3,2913,Franklin
13-October-2018,661400,1995,3,2615,Holt
13-October-2018,1201300,1959,5,2617,Bruce
13-October-2018,1170200,1996,4,2602,O'connor
13-October-2018,907300,1984,3,2602,O'connor
13-October-2018,842400,1995,4,2913,Ngunnawal
13-October-2018,777600,1921,4,2904,Gowrie
14-December-2018,541300,1968,3,2903,Wanniassa
14-December-2018,725500,1910,4,2912,Administrative
14-December-2018,1500100,1953,4,2603,Manuka
14-December-2018,977100,2000,5,2602,Hackett
14-December-2018,775900,1983,3,2614,Page
14-December-2018,712500,2014,5,2905,Calwell
14-November-2018,559400,1978,3,2615,Higgins
14-November-2018,621600,1922,3,2617,Evatt
14-November-2018,653300,1988,3,2913,Franklin
14-November-2018,646200,1922,4,2617,Giralang
14-November-2018,736400,1999,4,2914,Harrison
14-November-2018,414700,1919,3,2902,Kambah
14-November-2018,877900,1984,3,2602,O'connor
14-November-2018,664200,1976,4,2615,Flynn
14-October-2018,833900,2001,4,2913,Ginninderra Village
14-October-2018,805600,1988,4,2617,Bruce
15-December-2018,1301800,2014,4,2605,Curtin
15-December-2018,1200200,1952,3,2603,Griffith
15-December-2018,1125400,1996,5,2607,Isaacs
15-December-2018,1003800,1987,4,2614,Weetangera
15-December-2018,731000,1920,3,2602,Watson
15-December-2018,734700,1987,3,2611,Fisher
15-December-2018,734300,1948,4,2617,Kaleen
15-December-2018,631500,1991,4,2615,Kippax
15-December-2018,559900,1926,3,2617,Kaleen
15-December-2018,521000,1944,3,2617,Giralang
15-December-2018,479900,1969,3,2615,Higgins
15-December-2018,447500,1976,3,2615,Melba
15-December-2018,347300,2005,2,2913,Ngunnawal
15-December-2018,650000,1991,4,2615,Melba
15-November-2018,620700,1991,4,2906,Gordon
15-November-2018,763200,1929,4,2617,Giralang
15-November-2018,752000,1926,4,2914,Bonner
15-November-2018,647800,2014,5,2905,Chisholm
15-November-2018,479700,1978,3,2615,Melba
15-November-2018,637700,1959,3,2912,Administrative
15-October-2018,460700,1992,3,2913,Ngunnawal
15-October-2018,618800,1987,3,2617,Giralang
15-October-2018,644500,1996,3,2611,Uriarra
15-October-2018,686800,1948,4,2903,Erindale Centre
16-December-2018,983600,1988,5,2611,Weston
16-November-2018,1336000,1905,5,2617,Mckellar
16-November-2018,1111600,2006,5,2614,Hawker
16-November-2018,1098100,1996,5,2913,Franklin
16-November-2018,957300,1988,5,2611,Stirling
16-November-2018,860800,1954,4,2614,Weetangera
16-November-2018,770100,1988,4,2914,Bonner
16-November-2018,754100,1978,4,2903,Erindale Centre
16-November-2018,748100,1977,3,2611,Weston Creek
16-November-2018,685300,1997,4,2913,Ngunnawal
16-November-2018,537400,1988,3,2913,Ginninderra Village
16-November-2018,836500,1909,4,2914,Forde
16-November-2018,676400,2004,4,2913,Nicholls
16-November-2018,493500,1992,3,2913,Ngunnawal
16-October-2018,436600,2005,3,2913,Franklin
16-October-2018,1344500,2004,4,2602,O'connor
16-October-2018,967700,2003,4,2607,Pearce
16-October-2018,937600,1984,3,2602,Dickson
16-October-2018,579500,1973,3,2906,Gordon
16-October-2018,602800,1991,3,2615,Spence
16-October-2018,442600,1976,3,2906,Banks
16-October-2018,948000,1977,5,2913,Palmerston
16-October-2018,457400,1977,3,2906,Banks
16-October-2018,574800,2014,3,2904,Macarthur
16-October-2018,546600,1990,3,2913,Ginninderra Village
16-October-2018,472900,1954,3,2902,Kambah
16-October-2018,480200,1988,3,2913,Franklin
16-October-2018,906000,1998,5,2606,O'malley
16-October-2018,742300,1910,4,2914,Forde
17-December-2018,792200,1976,3,2604,Narrabundah
17-December-2018,537200,1968,3,2905,Chisholm
17-December-2018,610700,1922,4,2904,Fadden
17-December-2018,869300,1978,3,2604,Kingston
17-December-2018,1732100,2003,4,2600,Capital Hill
17-December-2018,723900,1927,3,2912,Administrative
17-December-2018,748800,2014,4,2903,Wanniassa
17-December-2018,393800,1964,3,2614,Scullin
17-November-2018,1314000,1969,5,2602,O'connor
17-November-2018,1407900,2007,5,2914,Forde
17-November-2018,1106100,2014,5,2605,Garran
17-November-2018,792800,1958,4,2904,Gowrie
17-November-2018,937900,1990,4,2614,Weetangera
17-November-2018,535300,1991,3,2615,Flynn
17-November-2018,533400,2014,3,2617,Bruce
17-November-2018,1053200,2008,5,2602,Hackett
17-November-2018,553600,1969,3,2615,Latham
17-November-2018,604300,1941,2,2913,Franklin
17-November-2018,698000,1977,4,2614,Hawker
17-November-2018,690100,1976,5,2614,Page
17-November-2018,707800,1980,2,2602,Watson
17-November-2018,549200,1924,3,2904,Fadden
17-November-2018,757300,1939,4,2614,Hawker
17-November-2018,899500,2000,3,2602,Downer
17-November-2018,908700,2008,5,2602,Dickson
17-November-2018,752400,1990,3,2602,Dickson
17-November-2018,935800,1984,3,2602,Downer
17-November-2018,855300,1984,4,2611,Weston Creek
17-November-2018,784800,1976,4,2614,Aranda
17-October-2018,829200,1919,4,2914,Bonner
17-October-2018,833400,1979,4,2914,Harrison
17-October-2018,794300,1999,4,2913,Ginninderra Village
17-October-2018,627100,1926,3,2617,Giralang
17-October-2018,603100,1978,3,2913,Ginninderra Village
17-October-2018,542500,1969,3,2615,Spence
17-October-2018,505100,1977,3,2906,Conder
17-October-2018,439300,1987,2,2615,Flynn
17-October-2018,360300,2005,3,2617,Giralang
17-October-2018,743300,1996,4,2615,Charnwood
18-December-2018,594200,1984,3,2911,Crace
18-December-2018,515700,2014,3,2617,Mckellar
18-December-2018,631800,1976,3,2615,Latham
18-December-2018,636300,1977,4,2902,Kambah
18-December-2018,795100,2013,4,2914,Harrison
18-October-2018,369800,1974,3,2905,Calwell
18-October-2018,1133200,1977,5,2914,Amaroo
18-October-2018,891200,1973,4,2611,Chapman
18-October-2018,864600,1910,4,2914,Harrison
18-October-2018,746700,1973,5,2902,Kambah
18-October-2018,701900,1987,3,2617,Lawson
18-October-2018,562500,1973,3,2614,Aranda
18-October-2018,575988,1911,4,2904,Gowrie
19-December-2018,327300,1968,2,2906,Conder
19-December-2018,1028200,2001,4,2602,O'connor
19-December-2018,865000,2015,4,2914,Amaroo
19-December-2018,782400,1931,3,2602,Dickson
19-December-2018,581100,1991,4,2615,Melba
19-December-2018,561100,2014,3,2617,Mckellar
19-December-2018,539300,2014,3,2617,Giralang
19-December-2018,529300,1968,3,2614,Weetangera
19-December-2018,490600,1977,3,2615,Kippax Centre
19-December-2018,492800,1926,3,2902,Kambah
19-December-2018,487300,1927,3,2902,Kambah
19-December-2018,479900,1976,3,2615,Melba
19-December-2018,966500,1984,3,2606,Chifley
19-December-2018,397300,1949,2,2906,Banks
19-November-2018,703200,1912,4,2914,Amaroo
19-November-2018,715700,2004,4,2913,Ngunnawal
19-November-2018,454200,1967,3,2906,Conder
19-November-2018,586300,1926,3,2903,Oxley
19-November-2018,751500,1994,3,2606,Woden
19-November-2018,763300,2006,4,2617,Belconnen
19-November-2018,918900,1999,4,2913,Palmerston
19-November-2018,370900,1942,2,2602,Lyneham
19-November-2018,967700,1959,4,2902,Kambah
19-November-2018,2585700,2006,5,2603,Griffith
19-November-2018,1040500,1998,4,2911,Mitchell
19-October-2018,663000,1977,4,2902,Kambah
19-October-2018,694500,1996,3,2913,Nicholls
19-October-2018,1331800,2004,5,2602,Dickson
19-October-2018,575000,1954,3,2903,Wanniassa
19-October-2018,948700,1990,3,2611,Weston
19-October-2018,850400,1977,3,2604,Narrabundah
19-October-2018,499300,1974,3,2615,Melba
19-October-2018,791100,2003,4,2904,Monash
19-October-2018,840600,1970,5,2611,Mount Stromlo
19-October-2018,453100,1977,3,2615,Melba
20-December-2018,654600,2003,4,2914,Bonner
20-December-2018,699300,2014,4,2903,Erindale Centre
20-December-2018,779600,1939,4,2605,Garran
20-December-2018,800300,1973,4,2615,Dunlop
20-December-2018,1269500,1925,4,2605,Garran
20-December-2018,579800,1973,3,2611,Pierces Creek
20-December-2018,607600,1997,4,2905,Richardson
20-December-2018,547200,1928,3,2617,Belconnen Dc
20-November-2018,667900,2014,4,2615,Kippax
20-November-2018,753000,1999,4,2914,Harrison
20-November-2018,679600,2006,4,2615,Florey
20-November-2018,589900,2013,4,2905,Bonython
20-November-2018,539800,2002,3,2913,Nicholls
20-November-2018,477700,2014,3,2914,Amaroo
20-November-2018,873800,1986,4,2913,Franklin
20-November-2018,895000,2005,5,2607,Torrens
20-October-2018,1205800,1990,4,2602,Downer
20-October-2018,557700,1957,3,2614,Aranda
20-October-2018,604900,1979,4,2906,Conder
20-October-2018,675000,1978,3,2913,Nicholls
20-October-2018,760100,2014,4,2615,Melba
20-October-2018,812300,1976,4,2611,Duffy
21-December-2018,909100,1991,3,2602,Downer
21-December-2018,911400,1984,4,2602,Ainslie
21-December-2018,579400,2014,3,2912,Administrative
21-December-2018,601500,1988,3,2913,Nicholls
21-December-2018,606600,1990,4,2913,Ngunnawal
21-December-2018,705000,1992,3,2602,Lyneham
21-December-2018,713800,1974,4,2906,Banks
21-December-2018,786600,1905,3,2612,Campbell
21-December-2018,824600,1960,5,2615,Higgins
21-December-2018,441700,2005,2,2913,Nicholls
21-December-2018,440100,1979,3,2903,Oxley
21-December-2018,453200,1902,3,2914,Forde
21-December-2018,552500,1969,3,2615,Dunlop
21-December-2018,900500,2000,3,2602,Watson
21-December-2018,648500,1992,3,2602,Downer
21-December-2018,853100,1999,4,2911,Crace
21-November-2018,489300,1992,3,2913,Nicholls
21-November-2018,450100,1991,3,2905,Bonython
21-November-2018,501400,2006,3,2914,Harrison
21-November-2018,508100,1926,3,2914,Amaroo
21-November-2018,602300,1973,3,2614,Weetangera
21-November-2018,632500,1962,4,2902,Kambah
21-November-2018,622300,1968,5,2902,Kambah
21-November-2018,657400,1988,3,2913,Nicholls
21-November-2018,725500,1977,5,2615,Latham
21-November-2018,749700,2006,4,2913,Ginninderra Village
21-November-2018,957900,2000,4,2602,Ainslie
21-November-2018,420800,1987,2,2615,Kippax
21-October-2018,758800,1996,4,2602,O'connor
22-December-2018,753100,1994,3,2602,Hackett
22-November-2018,930451,1988,4,2611,Mount Stromlo
22-November-2018,756100,1910,4,2914,Harrison
22-November-2018,526900,1990,3,2615,Macgregor
22-November-2018,591100,1976,3,2614,Macquarie
22-November-2018,414700,1967,3,2905,Gilmore
22-November-2018,748600,1988,3,2617,Kaleen
22-October-2018,672000,1988,4,2913,Franklin
22-October-2018,517100,1985,3,2902,Kambah
22-October-2018,559400,2007,3,2914,Amaroo
22-October-2018,615400,1954,3,2903,Wanniassa
22-October-2018,1099500,1996,4,2602,Watson
22-October-2018,1099600,2000,5,2905,Richardson
22-October-2018,845800,1988,3,2602,Dickson
22-October-2018,660800,1989,3,2906,Banks
23-November-2018,779600,1994,3,2614,Hawker
23-November-2018,1189900,1959,5,2911,Mitchell
23-November-2018,443900,1994,3,2905,Bonython
23-November-2018,439500,1988,3,2913,Palmerston
23-November-2018,520400,1988,3,2913,Nicholls
23-November-2018,577100,1975,3,2615,Kippax
23-November-2018,632900,1922,5,2904,Monash
23-November-2018,617600,2014,4,2905,Richardson
23-November-2018,661000,1976,4,2902,Kambah
23-November-2018,680800,1927,4,2914,Forde
23-November-2018,703800,1992,3,2602,O'connor
23-November-2018,579000,1978,3,2614,Macquarie
23-October-2018,478900,1969,3,2615,Holt
23-October-2018,609000,1919,3,2904,Fadden
23-October-2018,438700,1985,3,2615,Dunlop
24-December-2018,1398900,1964,4,2603,Manuka
24-December-2018,632100,1980,4,2914,Harrison
24-December-2018,793500,1994,3,2602,Lyneham
24-November-2018,487200,1969,3,2905,Theodore
24-November-2018,539500,1999,3,2615,Flynn
24-November-2018,634100,1931,3,2617,Giralang
24-November-2018,690800,1975,4,2614,Page
24-November-2018,706300,1995,4,2607,Torrens
24-November-2018,686900,2014,4,2615,Holt
24-November-2018,910200,1999,4,2614,Macquarie
24-November-2018,831300,1929,4,2617,Kaleen
24-November-2018,814700,1984,3,2602,O'connor
24-November-2018,815900,1980,5,2913,Franklin
24-November-2018,773400,1988,4,2913,Ginninderra Village
24-November-2018,761800,1984,3,2606,O'malley
24-November-2018,997500,2000,4,2602,Hackett
24-November-2018,1508100,1998,5,2602,Downer
24-October-2018,418900,1926,4,2914,Forde
24-October-2018,471600,1976,3,2906,Gordon
24-October-2018,750300,1997,3,2602,Hackett
24-October-2018,684800,1968,3,2614,Scullin
24-October-2018,615000,1926,3,2903,Erindale Centre
24-October-2018,585100,1977,3,2906,Banks
24-October-2018,599800,1954,3,2902,Kambah
24-October-2018,571100,1996,4,2905,Chisholm
24-October-2018,563900,1969,3,2615,Spence
24-October-2018,1623900,2014,5,2911,Mitchell
24-October-2018,792700,1902,4,2914,Amaroo
24-October-2018,757400,2014,4,2905,Theodore
24-October-2018,779700,1996,4,2615,Charnwood
25-October-2018,574600,1984,3,2911,Crace
25-October-2018,564000,1996,3,2905,Gilmore
25-October-2018,523600,1926,3,2914,Amaroo
25-October-2018,608000,1997,4,2905,Chisholm
25-October-2018,574000,1976,4,2611,Uriarra
25-October-2018,624300,1927,3,2617,Bruce
26-November-2018,748900,1927,5,2617,Mckellar
26-November-2018,571200,1977,3,2615,Kippax Centre
26-November-2018,747300,2001,4,2914,Harrison
26-November-2018,771800,1929,4,2914,Harrison
26-November-2018,309800,2005,1,2617,Mckellar
26-October-2018,909700,1909,4,2605,Garran
26-October-2018,824100,1999,4,2913,Nicholls
26-October-2018,812600,1988,4,2602,O'connor
26-October-2018,693400,1976,4,2902,Kambah
26-October-2018,670100,2007,4,2905,Bonython
26-October-2018,650100,1925,4,2617,Belconnen Dc
26-October-2018,598000,1992,3,2914,Amaroo
26-October-2018,576700,2003,3,2914,Harrison
26-October-2018,512100,1977,3,2905,Gilmore
27-November-2018,743100,1995,3,2611,Uriarra
27-November-2018,611600,1931,3,2617,Kaleen
27-November-2018,574800,1987,3,2913,Ginninderra Village
27-November-2018,452600,1976,3,2906,Conder
27-October-2018,775600,1977,3,2614,Weetangera
27-October-2018,832800,1987,4,2617,Bruce
27-October-2018,844600,1954,3,2611,Uriarra
27-October-2018,938100,1910,4,2914,Bonner
27-October-2018,923800,1990,4,2602,Lyneham
27-October-2018,1110000,1959,4,2914,Bonner
27-October-2018,1347700,1966,3,2600,Parkes
27-October-2018,1768500,1998,4,2602,Lyneham
27-October-2018,732700,1995,3,2602,O'connor
27-October-2018,637200,1977,4,2615,Macgregor
27-October-2018,437800,1976,3,2615,Charnwood
27-October-2018,802100,1984,4,2602,Watson
27-October-2018,1377100,1985,3,2602,Watson
28-November-2018,690700,2014,5,2615,Macgregor
28-November-2018,627700,1973,4,2615,Charnwood
28-November-2018,626300,2014,4,2905,Theodore
28-November-2018,762000,2003,4,2913,Ginninderra Village
28-November-2018,886800,1985,4,2617,Evatt
28-November-2018,1038300,1969,3,2602,Ainslie
28-November-2018,1133900,2014,5,2913,Palmerston
28-November-2018,600110,1966,4,2615,Holt
29-November-2018,927700,1983,3,2602,Watson
29-November-2018,824400,1984,3,2602,Ainslie
29-November-2018,743900,1910,4,2914,Forde
29-November-2018,625600,1990,4,2615,Melba
29-November-2018,605400,1988,3,2913,Nicholls
29-November-2018,520200,1991,3,2615,Higgins
29-November-2018,512400,1968,3,2905,Chisholm
29-November-2018,390800,2003,3,2913,Ginninderra Village
29-November-2018,585300,2003,3,2914,Bonner
29-November-2018,643800,1926,4,2914,Harrison
29-October-2018,430900,2003,3,2913,Palmerston
29-October-2018,600900,1978,3,2913,Palmerston
