datesold,price,building_year,bedrooms,postcode,area
06-April-2017,845200,1953,3,2603,Manuka
06-April-2017,495100,1977,3,2905,Bonython
06-April-2017,647100,1906,4,2914,Harrison
06-April-2017,549900,1926,3,2617,Evatt
06-April-2017,530800,1926,3,2914,Harrison
06-April-2017,679700,1968,3,2611,Uriarra Forest
06-June-2017,427000,1976,3,2615,Fraser
06-June-2017,645100,1990,4,2913,Ginninderra Village
06-June-2017,510600,1977,3,2905,Bonython
06-June-2017,925000,2001,4,2615,Kippax
06-June-2017,882900,1910,4,2605,Curtin
06-June-2017,892100,1964,4,2614,Macquarie
06-May-2017,889700,1984,3,2605,Garran
06-May-2017,641600,1922,3,2617,Mckellar
06-May-2017,491800,1954,3,2903,Wanniassa
06-May-2017,652600,1906,4,2914,Forde
06-May-2017,706800,1981,2,2604,Kingston
06-May-2017,709900,1977,3,2614,Jamison Centre
06-May-2017,839000,2014,3,2606,Woden
06-May-2017,829200,1995,4,2913,Ginninderra Village
06-May-2017,980100,1959,4,2913,Nicholls
06-May-2017,1525800,2014,5,2611,Uriarra
06-May-2017,644100,2004,4,2905,Richardson
06-May-2017,1410000,2006,5,2914,Amaroo
06-May-2017,654100,1940,3,2617,Mckellar
07-April-2017,830900,1978,3,2614,Hawker
07-April-2017,1612700,2007,4,2603,Griffith
07-April-2017,953600,1977,5,2600,Barton
07-April-2017,529800,1991,3,2913,Nicholls
07-April-2017,976300,2014,4,2605,Curtin
07-April-2017,596300,1966,4,2614,Weetangera
07-April-2017,470300,1969,3,2615,Higgins
07-April-2017,636300,1976,4,2615,Florey
07-April-2017,660600,1996,3,2904,Macarthur
07-April-2017,695800,1925,3,2617,Lawson
07-April-2017,773700,1994,3,2607,Pearce
07-April-2017,648000,1966,5,2615,Florey
07-April-2017,534011,1929,3,2914,Bonner
07-June-2017,877900,1996,4,2607,Pearce
07-June-2017,480400,1976,3,2615,Fraser
07-June-2017,493600,1990,3,2905,Richardson
07-June-2017,564500,1996,3,2905,Gilmore
07-June-2017,588900,1978,3,2607,Torrens
07-June-2017,621800,1991,4,2615,Latham
07-June-2017,745900,1935,4,2906,Banks
07-June-2017,801900,1919,4,2914,Harrison
07-June-2017,844400,1987,4,2611,Stirling
07-June-2017,624300,2001,4,2905,Bonython
08-April-2017,696600,1977,4,2906,Gordon
08-April-2017,707900,1945,3,2617,Giralang
08-April-2017,1420700,1976,5,2603,Red Hill
08-April-2017,1388800,1985,2,2612,Braddon
08-April-2017,2553100,2014,4,2603,Griffith
08-April-2017,1355800,1980,3,2603,Manuka
08-April-2017,1136300,1984,3,2604,Narrabundah
08-April-2017,1134700,1989,4,2602,Lyneham
08-April-2017,959200,1984,3,2604,Kingston
08-April-2017,957600,1967,3,2603,Red Hill
08-April-2017,968700,1985,5,2615,Flynn
08-April-2017,710800,2014,4,2905,Bonython
08-April-2017,758700,1974,4,2611,Weston Creek
08-April-2017,788300,1973,4,2615,Dunlop
08-April-2017,868700,1988,4,2617,Bruce
08-April-2017,860700,1984,3,2602,Watson
08-April-2017,895500,1951,3,2603,Manuka
08-April-2017,913900,1909,4,2605,Curtin
08-April-2017,894900,1990,4,2607,Mawson
08-April-2017,897800,1910,4,2914,Amaroo
08-April-2017,705800,1991,3,2607,Torrens
08-April-2017,946900,2003,5,2607,Isaacs
08-April-2017,953500,1977,3,2600,Yarralumla
08-April-2017,663000,1968,3,2611,Holder
08-April-2017,407100,1900,2,2614,Jamison Centre
08-April-2017,430300,1999,3,2615,Melba
08-April-2017,485900,1973,3,2615,Melba
08-April-2017,562000,1975,3,2611,Uriarra Forest
08-April-2017,579100,1977,3,2615,Charnwood
08-April-2017,672000,2004,4,2913,Ginninderra Village
08-April-2017,565900,1990,4,2615,Dunlop
08-April-2017,588500,1968,3,2614,Jamison Centre
08-April-2017,672700,1992,3,2607,Farrer
08-April-2017,693600,1978,3,2611,Uriarra Forest
08-April-2017,623200,1957,3,2611,Uriarra
08-April-2017,638600,1991,4,2615,Kippax Centre
08-June-2017,281300,2007,1,2617,Bruce
08-June-2017,639300,1974,3,2611,Uriarra
08-June-2017,543400,1956,4,2906,Conder
08-June-2017,535700,1928,3,2617,Kaleen
08-June-2017,509600,1991,3,2615,Macgregor
08-June-2017,470300,2014,3,2617,Lawson
08-June-2017,388300,1976,3,2905,Bonython
08-June-2017,749900,1972,5,2611,Uriarra
08-June-2017,599900,1991,4,2615,Charnwood
08-May-2017,886160,1957,4,2611,Stirling
08-May-2017,547900,1926,3,2914,Bonner
08-May-2017,640800,1976,4,2906,Conder
08-May-2017,760300,1921,4,2904,Fadden
08-May-2017,791000,1929,4,2914,Amaroo
08-May-2017,837400,1998,4,2913,Ngunnawal
08-May-2017,1094700,1969,3,2602,Ainslie
08-May-2017,1123300,1966,4,2603,Griffith
08-May-2017,494400,2014,3,2904,Gowrie
09-April-2017,1892700,1977,5,2606,Phillip
09-April-2017,1403400,1998,4,2600,Parkes
09-June-2017,726300,1902,5,2912,Administrative
09-June-2017,770700,1973,4,2602,O'connor
09-June-2017,1153000,1998,4,2611,Uriarra Forest
09-June-2017,942900,2014,4,2902,Kambah
09-June-2017,871500,1984,4,2611,Brindabella
09-June-2017,420000,1939,2,2911,Mitchell
09-June-2017,412100,2005,3,2913,Franklin
09-June-2017,491300,1980,3,2905,Richardson
09-June-2017,453501,1967,3,2905,Richardson
09-June-2017,532000,1991,3,2615,Kippax
09-June-2017,526700,1988,3,2913,Nicholls
09-June-2017,620000,1997,4,2905,Chisholm
09-June-2017,621200,1989,4,2615,Latham
09-June-2017,668800,1992,3,2602,Lyneham
09-June-2017,705400,1966,4,2611,Uriarra Forest
09-June-2017,488100,1977,3,2905,Theodore
09-May-2017,589600,1990,4,2615,Charnwood
09-May-2017,425800,1976,3,2614,Hawker
09-May-2017,468500,2005,2,2617,Giralang
09-May-2017,631000,1927,4,2914,Forde
09-May-2017,462400,1985,3,2905,Chisholm
09-May-2017,681000,2006,4,2615,Kippax
09-May-2017,749100,1974,3,2604,Kingston
09-May-2017,819400,1922,4,2904,Gowrie
09-May-2017,645500,1940,3,2617,Lawson
10-April-2017,771900,1998,4,2911,Crace
10-April-2017,717600,1977,5,2906,Conder
10-April-2017,679400,2014,4,2615,Kippax
10-April-2017,608900,1995,3,2905,Isabella Plains
10-April-2017,615300,1990,4,2913,Ginninderra Village
10-April-2017,543400,1968,3,2615,Macgregor
10-April-2017,511500,1968,3,2615,Fraser
10-April-2017,477200,2006,3,2905,Isabella Plains
10-April-2017,1181500,1996,4,2911,Crace
10-April-2017,764600,1974,4,2611,Mount Stromlo
10-June-2017,781500,1976,4,2611,Waramanga
10-June-2017,835000,1987,4,2913,Ginninderra Village
10-June-2017,446900,1925,3,2902,Kambah
10-June-2017,754100,1990,3,2606,Swinger Hill
10-June-2017,701600,1990,3,2602,Downer
10-June-2017,730800,1977,3,2611,Pierces Creek
10-June-2017,591100,1985,3,2611,Uriarra
10-June-2017,587100,1931,3,2617,Giralang
10-June-2017,525500,1987,3,2903,Oxley
10-June-2017,499600,2001,3,2913,Nicholls
10-June-2017,765400,1952,3,2617,Lawson
10-June-2017,772500,1921,4,2617,Belconnen Dc
10-June-2017,581700,1954,3,2902,Kambah
10-May-2017,419100,2004,2,2611,Duffy
10-May-2017,467100,1991,3,2913,Ngunnawal
10-May-2017,491200,1953,2,2614,Macquarie
10-May-2017,559800,1974,3,2905,Gilmore
10-May-2017,693300,1976,3,2614,Weetangera
10-May-2017,689000,2004,4,2913,Nicholls
10-May-2017,713800,1977,4,2906,Banks
10-May-2017,705500,1922,3,2617,Giralang
10-May-2017,731600,2014,4,2905,Isabella Plains
10-May-2017,765700,1910,4,2617,Belconnen
10-May-2017,1506800,1927,4,2612,Campbell
10-May-2017,1555400,2003,4,2600,Russell Hill
10-May-2017,429600,1968,3,2905,Calwell
11-April-2017,611500,1906,3,2914,Bonner
11-April-2017,546000,1996,4,2905,Chisholm
11-April-2017,2239900,2014,4,2602,O'connor
11-April-2017,1125400,1984,3,2602,Downer
11-April-2017,963000,1984,3,2602,O'connor
11-April-2017,837300,1995,4,2602,O'connor
11-April-2017,676600,1992,3,2607,Isaacs
11-April-2017,307300,1947,2,2606,Phillip
11-April-2017,386300,1987,2,2604,Narrabundah
11-April-2017,427800,2005,3,2913,Ngunnawal
11-April-2017,504100,1977,3,2906,Gordon
11-April-2017,550600,1956,4,2615,Fraser
11-May-2017,470500,2002,3,2905,Gilmore
11-May-2017,626400,1966,3,2611,Holder
11-May-2017,673600,1998,4,2607,Pearce
11-May-2017,587300,1968,3,2611,Chapman
11-May-2017,534500,1968,3,2615,Florey
11-May-2017,395500,1976,2,2615,Fraser
12-April-2017,1100900,1989,4,2911,Mitchell
12-April-2017,439100,1978,3,2906,Banks
12-April-2017,2478900,2014,4,2600,Hmas Harman
12-April-2017,1897700,1996,4,2602,O'connor
12-April-2017,1491700,1998,4,2602,O'connor
12-April-2017,576900,1991,4,2615,Holt
12-April-2017,975500,1988,3,2600,Capital Hill
12-April-2017,889900,1990,3,2602,O'connor
12-April-2017,475800,1977,4,2615,Florey
12-April-2017,896100,1964,4,2617,Belconnen
12-April-2017,789400,1976,4,2611,Waramanga
12-April-2017,821600,2000,3,2602,Ainslie
12-April-2017,756700,1988,4,2913,Ginninderra Village
12-April-2017,732300,1990,3,2606,Chifley
12-April-2017,680800,1997,4,2913,Ngunnawal
12-April-2017,603000,1978,5,2913,Ngunnawal
12-April-2017,594500,1977,3,2615,Macgregor
12-April-2017,508600,1987,3,2913,Ginninderra Village
12-April-2017,504600,1977,3,2615,Higgins
12-April-2017,523500,1991,3,2905,Calwell
12-April-2017,766100,1950,4,2904,Monash
12-May-2017,375800,2005,2,2617,Kaleen
12-May-2017,1043700,1969,3,2602,Watson
12-May-2017,342055,1984,2,2913,Palmerston
12-May-2017,397000,1974,3,2906,Gordon
12-May-2017,585600,1989,4,2905,Gilmore
12-May-2017,458300,1996,3,2913,Nicholls
12-May-2017,479100,1969,3,2615,Higgins
12-May-2017,500900,1966,5,2615,Charnwood
12-May-2017,524100,1991,4,2615,Higgins
12-May-2017,548800,2002,3,2913,Palmerston
12-May-2017,911700,1910,4,2914,Bonner
12-May-2017,687100,2014,4,2904,Monash
12-May-2017,777600,1929,5,2914,Amaroo
12-May-2017,427200,1977,3,2905,Isabella Plains
12-May-2017,1042000,2008,5,2602,Hackett
12-May-2017,807100,1987,4,2913,Ginninderra Village
12-May-2017,789400,1948,4,2617,Belconnen Dc
12-May-2017,1045600,1987,4,2611,Uriarra
13-April-2017,496700,1977,3,2615,Holt
13-April-2017,851600,2014,5,2902,Kambah
13-April-2017,691000,1995,4,2607,Mawson
13-April-2017,675100,1991,4,2905,Theodore
13-April-2017,682700,1959,4,2617,Mckellar
13-April-2017,692100,1998,4,2905,Gilmore
13-April-2017,354700,2003,2,2914,Bonner
13-April-2017,426300,1996,3,2913,Nicholls
13-April-2017,504900,1990,3,2905,Isabella Plains
13-April-2017,499700,1978,3,2615,Macgregor
13-April-2017,608400,1967,4,2903,Oxley
13-April-2017,624300,1952,3,2617,Kaleen
13-April-2017,598200,1979,3,2615,Macgregor
13-April-2017,587300,1979,3,2615,Flynn
13-April-2017,556900,1987,4,2913,Franklin
13-April-2017,591400,1977,4,2615,Macgregor
13-April-2017,543400,1969,4,2906,Gordon
13-April-2017,664500,1961,4,2611,Fisher
13-April-2017,587500,1919,3,2904,Fadden
13-June-2017,721000,1977,3,2614,Hawker
13-June-2017,437700,1976,3,2905,Bonython
13-June-2017,593500,1966,4,2906,Banks
13-June-2017,515400,1996,4,2913,Palmerston
13-June-2017,513000,1994,3,2913,Ginninderra Village
13-June-2017,757100,1989,4,2611,Rivett
13-May-2017,1015400,2003,4,2607,Farrer
13-May-2017,845800,1984,3,2604,Kingston
13-May-2017,834900,1984,4,2614,Scullin
13-May-2017,878000,1984,3,2602,Ainslie
13-May-2017,950300,2007,5,2617,Giralang
13-May-2017,1206900,1965,3,2600,Parkes
13-May-2017,833000,1972,5,2614,Page
13-May-2017,1245400,1984,3,2604,Narrabundah
13-May-2017,1414600,1925,4,2605,Garran
13-May-2017,1703700,2003,4,2600,Duntroon
13-May-2017,1101500,1953,3,2603,Red Hill
13-May-2017,740600,1984,3,2602,Dickson
13-May-2017,778600,1994,3,2607,Pearce
13-May-2017,552300,1988,4,2913,Ginninderra Village
13-May-2017,740600,1927,4,2914,Bonner
13-May-2017,729300,1915,5,2902,Kambah
13-May-2017,681100,1941,3,2617,Belconnen Dc
13-May-2017,626900,1922,3,2617,Lawson
13-May-2017,605800,1911,4,2904,Gowrie
13-May-2017,610000,1989,4,2905,Isabella Plains
13-May-2017,590300,2014,3,2617,Kaleen
13-May-2017,586700,1926,3,2903,Erindale Centre
13-May-2017,727000,1996,4,2905,Calwell
13-May-2017,558600,1977,3,2902,Kambah
13-May-2017,513700,1977,3,2906,Gordon
13-May-2017,464200,1977,3,2615,Higgins
13-May-2017,430300,1924,2,2617,Kaleen
14-April-2017,735900,1976,4,2611,Brindabella
14-June-2017,625700,1957,3,2614,Cook
14-June-2017,776100,1988,4,2913,Franklin
14-June-2017,831100,1976,4,2611,Mount Stromlo
14-May-2017,717700,1976,4,2904,Macarthur
15-April-2017,720700,1992,3,2602,Watson
15-June-2017,441000,1926,4,2914,Amaroo
15-June-2017,470300,1976,3,2615,Melba
15-June-2017,472600,1966,4,2611,Stirling
15-June-2017,790300,1976,4,2614,Scullin
15-June-2017,586500,1929,3,2914,Amaroo
15-June-2017,599100,1978,3,2614,Aranda
15-June-2017,624300,1961,4,2614,Scullin
15-June-2017,720000,1994,3,2913,Ginninderra Village
15-June-2017,738200,1948,4,2617,Belconnen Dc
15-June-2017,256900,1996,3,2609,Fyshwick
15-June-2017,782400,1929,5,2914,Forde
15-May-2017,486000,2006,3,2905,Theodore
15-May-2017,523700,1990,3,2905,Theodore
15-May-2017,1131000,1988,0,2602,Downer
15-May-2017,871900,1966,5,2611,Uriarra
15-May-2017,788400,1996,5,2617,Kaleen
15-May-2017,792200,2014,5,2902,Kambah
15-May-2017,729400,2014,4,2913,Nicholls
15-May-2017,698900,1977,4,2615,Florey
15-May-2017,626700,1996,3,2606,Chifley
15-May-2017,603500,1920,3,2914,Forde
15-May-2017,322600,1967,3,2615,Macgregor
15-May-2017,487100,1967,3,2906,Banks
15-May-2017,482100,1978,3,2905,Richardson
15-May-2017,505003,1988,3,2913,Franklin
15-May-2017,591000,1927,3,2904,Fadden
16-April-2017,480800,1980,3,2905,Theodore
16-June-2017,989400,1939,4,2913,Franklin
16-June-2017,786400,1994,3,2602,Watson
16-June-2017,622400,1989,4,2913,Palmerston
16-June-2017,618700,1924,3,2904,Monash
16-June-2017,612400,1979,4,2906,Banks
16-June-2017,581900,1993,3,2905,Chisholm
16-June-2017,539200,1966,4,2614,Page
16-June-2017,496900,1988,3,2913,Ginninderra Village
16-May-2017,542900,1987,4,2913,Ginninderra Village
16-May-2017,442600,1976,3,2906,Gordon
16-May-2017,450900,1991,3,2906,Banks
16-May-2017,482000,1992,3,2913,Palmerston
16-May-2017,550600,1980,2,2602,Lyneham
16-May-2017,1145200,1905,3,2612,Campbell
16-May-2017,717500,1977,5,2913,Ginninderra Village
16-May-2017,582600,1979,3,2615,Melba
17-April-2017,473800,1947,3,2902,Kambah
17-April-2017,508600,1989,3,2913,Nicholls
17-June-2017,597900,1926,3,2902,Kambah
17-June-2017,945300,1984,3,2602,Hackett
17-June-2017,962500,1973,5,2611,Uriarra
17-June-2017,1299700,1994,3,2600,Harman
17-June-2017,635300,1973,4,2614,Aranda
17-June-2017,1380600,1994,3,2600,Parliament House
17-June-2017,835400,1972,5,2611,Weston Creek
17-June-2017,624300,1922,4,2617,Belconnen
17-June-2017,675700,1929,4,2914,Bonner
17-June-2017,585700,1978,4,2906,Conder
17-June-2017,598500,1977,3,2615,Kippax
17-June-2017,1472700,1996,4,2600,Canberra
17-June-2017,645200,1968,4,2604,Narrabundah
17-May-2017,564500,1978,3,2615,Holt
17-May-2017,613200,1991,3,2913,Ginninderra Village
17-May-2017,648100,1967,5,2615,Holt
17-May-2017,775100,2014,4,2906,Banks
17-May-2017,795600,1994,4,2602,Watson
17-May-2017,945300,1996,4,2607,Pearce
17-May-2017,446600,1999,3,2615,Macgregor
17-May-2017,450500,1970,3,2615,Melba
17-May-2017,506800,2005,4,2905,Calwell
17-May-2017,744100,1989,4,2611,Mount Stromlo
18-April-2017,904900,1996,4,2911,Crace
18-April-2017,655800,1968,5,2615,Fraser
18-April-2017,652600,1925,4,2617,Giralang
18-April-2017,587159,1919,3,2617,Belconnen
18-April-2017,573600,2014,3,2914,Harrison
18-April-2017,541200,1969,3,2905,Calwell
18-April-2017,452500,1969,3,2906,Banks
18-April-2017,480500,1964,2,2911,Crace
18-April-2017,335000,1949,1,2611,Uriarra
18-April-2017,444500,1926,4,2914,Forde
18-June-2017,782900,1994,4,2607,Pearce
18-May-2017,750200,1990,3,2607,Isaacs
18-May-2017,707000,1995,3,2607,Pearce
18-May-2017,655900,1922,4,2617,Evatt
18-May-2017,600600,1966,4,2906,Banks
18-May-2017,508800,1977,3,2615,Dunlop
18-May-2017,401100,1930,2,2905,Gilmore
19-April-2017,1029500,1923,5,2617,Evatt
19-April-2017,911400,2014,4,2902,Kambah
19-April-2017,773500,1929,4,2914,Forde
19-April-2017,713400,2005,4,2913,Palmerston
19-April-2017,587900,1999,4,2903,Wanniassa
19-April-2017,666200,1975,5,2903,Wanniassa
19-April-2017,645900,1998,3,2900,Tuggeranong
19-April-2017,480200,2014,3,2914,Amaroo
19-April-2017,310900,2005,2,2617,Mckellar
19-April-2017,680100,1925,3,2612,Braddon
19-June-2017,1437500,1926,4,2612,Reid
19-June-2017,2179800,1928,4,2612,Campbell
19-June-2017,1099000,1987,4,2913,Ginninderra Village
19-June-2017,770200,1976,4,2611,Waramanga
19-June-2017,833900,2000,3,2602,Ainslie
19-June-2017,771800,1996,4,2914,Bonner
19-June-2017,754800,1999,4,2914,Harrison
19-June-2017,699600,2004,4,2913,Franklin
19-June-2017,669600,2005,4,2913,Ngunnawal
19-June-2017,683200,1986,4,2913,Ngunnawal
19-June-2017,626400,1966,5,2615,Florey
19-June-2017,537700,2002,3,2913,Franklin
19-June-2017,1004000,1939,4,2913,Ginninderra Village
19-May-2017,683400,1987,4,2611,Chapman
19-May-2017,496500,1968,3,2906,Gordon
19-May-2017,580900,2014,3,2914,Bonner
19-May-2017,598600,1926,3,2914,Amaroo
19-May-2017,615800,1920,3,2914,Forde
19-May-2017,621300,1973,4,2615,Florey
19-May-2017,742700,1959,5,2611,Rivett
19-May-2017,690700,1912,4,2914,Bonner
19-May-2017,635800,1989,4,2913,Franklin
19-May-2017,811000,2000,3,2606,Woden
19-May-2017,855800,2008,5,2914,Amaroo
19-May-2017,1241800,2014,4,2913,Franklin
20-April-2017,526800,2006,4,2905,Chisholm
20-April-2017,1315600,1977,5,2913,Ginninderra Village
20-April-2017,707700,1977,5,2615,Flynn
20-April-2017,608600,1975,3,2615,Kippax
20-April-2017,606200,1979,4,2615,Kippax
20-April-2017,503600,1990,3,2905,Calwell
20-April-2017,444000,1991,3,2615,Fraser
20-April-2017,420300,2000,3,2905,Isabella Plains
20-June-2017,466000,1978,4,2905,Gilmore
20-June-2017,483350,1988,3,2913,Franklin
20-June-2017,663200,1981,4,2913,Ginninderra Village
20-June-2017,553300,1925,4,2902,Kambah
20-June-2017,736900,1935,4,2906,Conder
20-June-2017,635000,1988,4,2913,Franklin
20-June-2017,635200,1922,3,2904,Monash
20-May-2017,702100,1966,5,2904,Fadden
20-May-2017,697200,1952,3,2605,Garran
20-May-2017,507100,1988,3,2913,Ginninderra Village
20-May-2017,719000,1991,3,2606,O'malley
20-May-2017,732800,1910,4,2617,Belconnen
20-May-2017,372700,1926,2,2617,Belconnen Dc
20-May-2017,670300,2004,4,2913,Nicholls
