datesold,price,building_year,bedrooms,postcode,area
10-March-2016,439700,1927,3,2902,Kambah
10-March-2016,1100400,1925,4,2605,Hughes
10-March-2016,463600,2006,3,2905,Bonython
10-March-2016,511800,1990,3,2615,Fraser
10-March-2016,712700,2014,4,2904,Gowrie
10-March-2016,734500,1993,4,2611,Brindabella
10-March-2016,870810,1969,3,2602,O'connor
10-March-2016,954900,1964,4,2614,Aranda
11-February-2016,820900,1900,4,2914,Forde
11-February-2016,530600,1988,3,2913,Ginninderra Village
11-February-2016,488900,2014,4,2905,Theodore
11-February-2016,477700,1987,3,2913,Franklin
11-February-2016,550500,1977,3,2911,Crace
11-February-2016,433200,1967,3,2615,Charnwood
11-February-2016,481500,1991,3,2913,Palmerston
11-February-2016,397500,1977,3,2615,Higgins
11-February-2016,580300,1979,4,2615,Florey
11-February-2016,398800,1977,3,2905,Gilmore
11-February-2016,620500,1980,4,2914,Harrison
11-January-2016,455300,1969,3,2906,Gordon
11-March-2016,1321300,2002,4,2602,Ainslie
11-March-2016,907200,1996,4,2607,Farrer
11-March-2016,859700,1957,4,2611,Uriarra
11-March-2016,443900,1967,3,2614,Hawker
11-March-2016,620200,1906,4,2914,Bonner
11-March-2016,477700,1978,3,2905,Bonython
11-March-2016,456000,1992,3,2913,Ginninderra Village
11-March-2016,445800,1927,3,2902,Kambah
11-March-2016,509300,2001,3,2617,Giralang
11-March-2016,384000,1900,2,2617,Belconnen
11-March-2016,545600,1925,4,2904,Fadden
11-March-2016,563000,1966,4,2903,Oxley
11-March-2016,574900,1978,5,2902,Kambah
11-March-2016,700800,1999,4,2914,Amaroo
11-March-2016,600900,1996,4,2905,Richardson
12-February-2016,400000,1976,3,2905,Bonython
12-February-2016,1151000,1964,4,2600,Canberra
12-February-2016,846100,1967,4,2617,Giralang
12-February-2016,410500,2003,3,2904,Fadden
12-February-2016,665300,1990,3,2607,Isaacs
12-February-2016,446800,1988,3,2913,Nicholls
12-February-2016,507700,1967,4,2617,Lawson
12-February-2016,605900,1925,4,2617,Belconnen
12-February-2016,1857400,1978,5,2600,Deakin
12-January-2016,440100,1958,3,2607,Farrer
12-January-2016,675300,1922,4,2913,Ginninderra Village
12-January-2016,381800,2014,3,2903,Wanniassa
12-March-2016,1231500,1988,4,2603,Griffith
12-March-2016,707400,1906,3,2605,Hughes
12-March-2016,665900,1996,5,2602,Ainslie
12-March-2016,649600,1907,4,2914,Bonner
12-March-2016,635700,1992,3,2602,Hackett
12-March-2016,1413300,1925,5,2605,Garran
12-March-2016,1069200,1991,4,2607,Torrens
12-March-2016,750800,1974,4,2905,Isabella Plains
13-February-2016,972200,2014,4,2605,Curtin
13-February-2016,1315600,2002,4,2602,O'connor
13-February-2016,1808600,1998,4,2604,Causeway
13-February-2016,1343900,1951,4,2617,Belconnen Dc
13-February-2016,870100,1919,4,2605,Garran
13-February-2016,847700,1984,3,2602,Downer
13-February-2016,719200,2004,4,2902,Kambah
13-February-2016,707300,2014,4,2914,Bonner
13-February-2016,745000,1994,3,2607,Isaacs
13-February-2016,532000,1973,3,2611,Rivett
13-February-2016,483100,1955,2,2604,Causeway
13-February-2016,1027200,1968,3,2603,Red Hill
13-February-2016,999200,1969,3,2602,Dickson
13-February-2016,928700,1978,4,2614,Cook
13-February-2016,603800,1976,4,2611,Uriarra
13-January-2016,216600,1942,1,2606,Lyons
13-January-2016,374300,2007,3,2903,Oxley
13-January-2016,406500,1977,3,2615,Holt
13-January-2016,575300,1978,3,2911,Mitchell
14-January-2016,508800,1926,4,2902,Kambah
14-January-2016,823600,2014,4,2914,Amaroo
14-January-2016,760200,2001,5,2905,Calwell
14-January-2016,354200,1967,3,2906,Gordon
14-January-2016,420450,1972,3,2615,Macgregor
15-February-2016,1843900,1984,4,2603,Red Hill
15-February-2016,681000,1992,4,2911,Mitchell
15-February-2016,546200,1979,4,2615,Florey
15-February-2016,407000,1987,2,2604,Kingston
15-January-2016,469100,1989,3,2913,Palmerston
15-January-2016,609900,1988,3,2913,Ginninderra Village
15-January-2016,742400,1998,4,2602,Ainslie
15-January-2016,1202900,1996,5,2602,Lyneham
15-January-2016,358600,2005,3,2913,Palmerston
15-March-2016,922900,1984,3,2602,Dickson
15-March-2016,799300,1998,4,2911,Crace
15-March-2016,749200,1996,5,2602,Watson
15-March-2016,619700,1990,3,2615,Flynn
15-March-2016,553700,1977,3,2911,Mitchell
15-March-2016,488800,2005,4,2905,Chisholm
15-March-2016,408600,1978,3,2905,Chisholm
15-March-2016,446400,1976,3,2615,Melba
15-March-2016,412400,1985,3,2913,Nicholls
15-March-2016,402700,1903,3,2914,Amaroo
15-March-2016,325600,1983,3,2906,Gordon
15-March-2016,484200,1978,4,2615,Flynn
15-March-2016,397800,1977,3,2906,Conder
16-February-2016,483500,1996,4,2617,Giralang
16-February-2016,606600,1922,5,2912,Administrative
16-February-2016,383000,2014,2,2913,Ginninderra Village
16-February-2016,447250,1983,3,2905,Bonython
16-February-2016,461800,1926,3,2904,Gowrie
16-February-2016,1868900,1980,4,2600,Deakin
16-February-2016,689400,2002,4,2904,Gowrie
16-February-2016,657600,1947,4,2914,Harrison
16-March-2016,1269500,1977,5,2914,Bonner
16-March-2016,779600,1951,2,2602,O'connor
16-March-2016,416800,1976,3,2615,Melba
16-March-2016,685900,2006,4,2913,Nicholls
16-March-2016,336800,1972,3,2615,Kippax
16-March-2016,404300,1939,2,2606,Phillip
16-March-2016,734100,1960,2,2600,Barton
16-March-2016,468100,1968,3,2615,Kippax Centre
16-March-2016,521300,1929,3,2912,Administrative
16-March-2016,426700,2001,3,2905,Theodore
16-March-2016,598600,1926,4,2914,Bonner
16-March-2016,688200,1959,3,2604,Narrabundah
16-March-2016,559300,1996,4,2905,Isabella Plains
17-February-2016,426800,1999,3,2617,Belconnen
17-February-2016,380500,1947,1,2604,Causeway
17-February-2016,417900,1972,3,2906,Banks
17-February-2016,418400,1977,3,2615,Higgins
17-February-2016,456100,1979,3,2615,Kippax Centre
17-February-2016,464200,1978,3,2905,Bonython
17-February-2016,546000,2014,3,2914,Harrison
17-February-2016,516300,2001,3,2617,Belconnen Dc
17-February-2016,643900,1976,4,2615,Kippax Centre
17-February-2016,649800,1994,4,2602,Hackett
17-February-2016,645200,1925,5,2914,Forde
17-February-2016,728700,2014,4,2615,Fraser
17-February-2016,823200,1973,4,2615,Florey
17-February-2016,552800,1979,3,2906,Gordon
17-March-2016,757300,1921,4,2904,Monash
17-March-2016,711200,2014,4,2904,Monash
17-March-2016,680100,1924,4,2904,Gowrie
17-March-2016,634100,1910,4,2904,Monash
17-March-2016,635900,1998,4,2905,Isabella Plains
17-March-2016,543300,1953,2,2611,Brindabella
17-March-2016,561700,1996,4,2905,Chisholm
17-March-2016,525600,1969,4,2615,Higgins
17-March-2016,807900,1998,4,2602,Ainslie
17-March-2016,366500,1996,3,2905,Gilmore
17-March-2016,362900,1986,3,2617,Evatt
17-March-2016,628000,1977,4,2615,Dunlop
17-March-2016,1262100,1989,3,2603,Manuka
17-March-2016,455700,1967,4,2615,Flynn
17-March-2016,383400,1987,3,2615,Macgregor
18-February-2016,1149600,2014,3,2612,Campbell
18-February-2016,412500,1994,3,2905,Chisholm
18-February-2016,423900,1900,3,2914,Forde
18-February-2016,506900,1977,3,2615,Kippax Centre
18-February-2016,521200,1972,3,2913,Nicholls
18-February-2016,532000,1978,3,2913,Nicholls
18-February-2016,525600,1926,4,2914,Amaroo
18-February-2016,598700,1973,4,2615,Kippax Centre
18-February-2016,604100,1980,4,2914,Harrison
18-February-2016,611500,1959,4,2615,Kippax Centre
18-February-2016,616000,1946,4,2617,Giralang
18-February-2016,626900,1977,4,2615,Florey
18-February-2016,661600,1925,5,2902,Kambah
18-February-2016,992100,2007,5,2912,Administrative
18-February-2016,1347800,1996,4,2602,Dickson
18-February-2016,670200,1977,4,2906,Gordon
18-January-2016,437200,1964,2,2611,Stirling
18-January-2016,471700,1957,3,2614,Weetangera
18-January-2016,635200,1998,3,2602,Lyneham
18-January-2016,668000,2005,4,2914,Harrison
18-January-2016,737000,1919,4,2914,Harrison
18-March-2016,865300,1909,4,2605,Garran
18-March-2016,683900,1950,4,2903,Oxley
18-March-2016,749000,1994,3,2602,O'connor
18-March-2016,758000,1994,4,2602,Dickson
18-March-2016,503200,2007,3,2914,Forde
18-March-2016,871500,1984,3,2602,Ainslie
18-March-2016,1134500,2014,5,2603,Griffith
18-March-2016,1185600,1996,4,2913,Ngunnawal
18-March-2016,514200,1977,3,2911,Crace
18-March-2016,487900,1957,3,2614,Jamison Centre
18-March-2016,450600,2006,3,2905,Richardson
18-March-2016,537900,1968,3,2903,Erindale Centre
18-March-2016,393600,1987,3,2615,Holt
18-March-2016,640800,2004,4,2602,Downer
18-March-2016,381700,1976,3,2905,Chisholm
19-February-2016,559700,1979,4,2906,Banks
19-February-2016,533700,1975,4,2615,Spence
19-February-2016,578200,1966,5,2615,Latham
19-February-2016,613800,1977,4,2902,Kambah
19-February-2016,662200,1991,3,2602,Downer
19-February-2016,654800,1922,4,2904,Monash
19-February-2016,712000,1994,3,2611,Brindabella
19-February-2016,519300,1973,3,2913,Ngunnawal
19-February-2016,763750,1974,3,2604,Kingston
19-February-2016,733000,2004,4,2913,Ginninderra Village
19-January-2016,552000,1954,4,2902,Kambah
19-January-2016,567900,1967,4,2903,Erindale Centre
19-January-2016,658000,1976,5,2904,Fadden
19-January-2016,700700,1997,3,2607,Pearce
19-January-2016,758200,1976,4,2614,Cook
19-March-2016,750300,1978,4,2902,Kambah
19-March-2016,686400,1920,4,2617,Bruce
19-March-2016,1053500,2000,5,2611,Stirling
19-March-2016,735000,1974,4,2905,Bonython
19-March-2016,732800,1990,3,2602,O'connor
19-March-2016,944500,1964,4,2611,Uriarra
19-March-2016,842400,1973,4,2611,Duffy
19-March-2016,765700,1994,3,2611,Stirling
19-March-2016,772400,2000,3,2607,Pearce
19-March-2016,958000,1973,5,2604,Causeway
19-March-2016,664100,1966,4,2611,Uriarra Forest
19-March-2016,1580200,2001,3,2600,Harman
19-March-2016,448900,1957,3,2614,Hawker
19-March-2016,538200,2012,4,2905,Isabella Plains
19-March-2016,529600,2001,3,2904,Gowrie
19-March-2016,394400,1906,1,2600,Parkes
19-March-2016,464300,1969,3,2615,Charnwood
19-March-2016,470350,1946,3,2903,Oxley
19-March-2016,507000,1957,3,2614,Aranda
19-March-2016,522700,1990,3,2615,Holt
19-March-2016,518900,1973,3,2913,Franklin
19-March-2016,461800,1957,3,2614,Macquarie
19-March-2016,551800,1978,3,2614,Page
19-March-2016,597800,1954,4,2902,Kambah
19-March-2016,590900,1927,4,2914,Harrison
19-March-2016,603700,1977,4,2615,Flynn
19-March-2016,635400,1926,3,2605,Hughes
19-March-2016,662800,2003,4,2906,Conder
19-March-2016,661400,1959,4,2617,Bruce
19-March-2016,548000,1976,3,2611,Uriarra
20-February-2016,682800,1947,3,2607,Isaacs
20-February-2016,684400,1978,3,2611,Uriarra Forest
20-February-2016,695600,1966,4,2611,Fisher
20-February-2016,466000,2006,3,2905,Bonython
20-February-2016,647000,1996,3,2611,Waramanga
20-February-2016,564000,1924,3,2617,Kaleen
20-February-2016,710200,1966,4,2611,Uriarra Forest
20-February-2016,683700,1976,4,2611,Stirling
20-February-2016,732400,1994,3,2602,Lyneham
20-February-2016,1435600,1988,3,2600,Russell Hill
20-February-2016,847800,2001,4,2905,Bonython
20-February-2016,856300,1910,4,2605,Curtin
20-February-2016,855200,1988,2,2606,Chifley
20-February-2016,855900,2014,4,2906,Banks
20-February-2016,1087800,1984,4,2600,Barton
20-February-2016,1318900,1964,4,2603,Red Hill
20-February-2016,1487100,1905,3,2612,Braddon
20-February-2016,829300,1988,3,2602,Ainslie
20-January-2016,585600,1985,4,2611,Brindabella
20-January-2016,736900,1998,4,2911,Mitchell
20-January-2016,1344200,2015,4,2605,Hughes
20-January-2016,570300,1924,3,2617,Belconnen Dc
20-January-2016,689600,1977,4,2615,Holt
20-January-2016,451500,1976,3,2615,Latham
20-January-2016,402900,1939,2,2602,Dickson
20-January-2016,512300,1973,3,2913,Ginninderra Village
21-February-2016,750300,1976,4,2617,Bruce
21-January-2016,571800,1976,3,2602,Downer
21-January-2016,652600,1992,3,2602,Dickson
21-January-2016,531850,2012,4,2905,Chisholm
21-January-2016,454900,1990,3,2905,Calwell
21-January-2016,651800,1992,3,2607,Torrens
21-January-2016,568400,2014,4,2905,Bonython
21-January-2016,378200,2005,3,2914,Harrison
21-January-2016,358600,1972,3,2906,Conder
21-January-2016,432600,1977,3,2905,Richardson
21-March-2016,781600,1998,4,2607,Pearce
21-March-2016,1434000,1996,3,2602,O'connor
21-March-2016,921700,1905,5,2605,Garran
21-March-2016,778700,1979,4,2914,Bonner
21-March-2016,768400,2000,3,2602,Downer
21-March-2016,649900,2002,4,2905,Chisholm
21-March-2016,620000,1922,4,2904,Gowrie
21-March-2016,589500,1987,3,2617,Belconnen Dc
21-March-2016,538600,1994,3,2913,Palmerston
21-March-2016,509000,1963,5,2611,Chapman
21-March-2016,461500,2006,3,2905,Calwell
21-March-2016,472800,1988,3,2913,Palmerston
21-March-2016,419500,1926,3,2617,Lawson
21-March-2016,498200,1990,3,2615,Kippax
22-February-2016,970700,1909,4,2605,Garran
22-February-2016,481300,1926,3,2617,Kaleen
22-February-2016,758900,1988,4,2913,Ngunnawal
22-February-2016,669800,2000,4,2906,Gordon
22-February-2016,655300,1906,4,2914,Forde
22-February-2016,516800,1973,3,2913,Ngunnawal
22-February-2016,364700,1978,3,2905,Richardson
22-February-2016,564500,1958,4,2611,Weston Creek
22-January-2016,384000,1977,3,2615,Higgins
22-January-2016,404300,1994,3,2913,Ginninderra Village
22-January-2016,449400,1957,3,2614,Aranda
22-January-2016,576200,1976,5,2904,Fadden
22-January-2016,502300,1977,4,2615,Florey
22-January-2016,498200,1977,4,2615,Dunlop
22-January-2016,529700,1924,3,2617,Bruce
22-January-2016,635800,1990,4,2913,Palmerston
22-January-2016,668000,1973,5,2913,Franklin
22-January-2016,514000,1978,4,2615,Melba
22-January-2016,771000,1988,4,2913,Ginninderra Village
22-January-2016,1175800,1965,3,2600,Barton
22-January-2016,764200,1974,5,2611,Holder
22-March-2016,934800,1964,4,2614,Jamison Centre
22-March-2016,879800,2004,5,2906,Gordon
22-March-2016,883200,1964,4,2611,Weston Creek
22-March-2016,642000,1959,3,2604,Kingston
22-March-2016,588900,1991,4,2615,Latham
22-March-2016,618400,1966,5,2607,Pearce
22-March-2016,552600,2014,3,2904,Gowrie
22-March-2016,502400,1975,3,2611,Weston
22-March-2016,414800,1978,3,2906,Banks
22-March-2016,443700,1972,3,2615,Fraser
22-March-2016,1166900,2000,5,2914,Harrison
22-March-2016,733900,1994,3,2607,Farrer
23-February-2016,545900,1966,4,2611,Weston Creek
23-February-2016,697200,1947,3,2602,O'connor
23-February-2016,517700,2006,4,2905,Richardson
23-February-2016,479200,1987,3,2913,Ngunnawal
23-February-2016,443400,1967,3,2611,Chapman
23-February-2016,424900,1977,3,2905,Chisholm
23-February-2016,399200,2008,3,2914,Harrison
23-February-2016,429400,1969,3,2615,Holt
23-February-2016,404100,1958,3,2905,Chisholm
23-February-2016,348400,2005,3,2902,Kambah
23-February-2016,531400,1977,2,2602,Hackett
23-February-2016,721500,1929,3,2605,Curtin
23-February-2016,1009800,1925,4,2605,Garran
23-February-2016,1083000,1990,5,2911,Crace
23-January-2016,536700,1939,2,2904,Fadden
23-March-2016,783000,1974,3,2604,Causeway
23-March-2016,486300,1968,3,2615,Kippax Centre
23-March-2016,555100,1977,3,2615,Fraser
23-March-2016,784500,1927,4,2605,Hughes
23-March-2016,578200,1968,4,2615,Dunlop
23-March-2016,968300,1978,4,2611,Rivett
23-March-2016,354900,1985,3,2913,Nicholls
23-March-2016,465500,1954,3,2902,Kambah
23-March-2016,434000,2005,3,2617,Belconnen Dc
23-March-2016,429300,1977,4,2906,Gordon
23-March-2016,544000,1977,3,2606,Chifley
23-March-2016,1316700,1926,3,2612,Campbell
23-March-2016,534600,1988,3,2913,Ginninderra Village
24-February-2016,478600,1926,3,2904,Monash
24-February-2016,457700,1969,3,2615,Melba
24-February-2016,492100,1990,3,2905,Chisholm
24-February-2016,448900,1989,3,2913,Nicholls
24-February-2016,437211,2008,3,2914,Bonner
24-February-2016,363200,2005,3,2902,Kambah
24-February-2016,481500,1957,3,2614,Cook
24-February-2016,791800,1926,3,2605,Hughes
24-February-2016,833100,1900,4,2914,Bonner
24-February-2016,1170400,1991,4,2607,Pearce
24-February-2016,667000,1988,3,2614,Scullin
24-March-2016,471600,1968,2,2611,Chapman
24-March-2016,477600,1967,3,2903,Erindale Centre
24-March-2016,517700,1925,4,2902,Kambah
24-March-2016,528700,1957,3,2611,Weston Creek
24-March-2016,526200,2012,4,2905,Chisholm
24-March-2016,551800,1979,3,2607,Pearce
24-March-2016,547500,1989,3,2913,Palmerston
24-March-2016,571600,1968,3,2611,Weston Creek
24-March-2016,578250,1966,4,2615,Fraser
24-March-2016,649400,2014,4,2615,Holt
24-March-2016,860000,1966,5,2904,Fadden
24-March-2016,964000,2014,4,2605,Hughes
24-March-2016,1171800,1998,3,2612,Reid
24-March-2016,430900,1968,3,2913,Ngunnawal
24-March-2016,416300,1977,3,2615,Kippax Centre
24-March-2016,387700,1977,3,2615,Macgregor
24-March-2016,398500,1980,3,2615,Florey
24-March-2016,456400,1983,3,2905,Calwell
24-March-2016,688100,1925,4,2605,Garran
24-March-2016,459800,2014,3,2904,Fadden
25-February-2016,553000,1958,4,2914,Harrison
25-February-2016,765700,1996,5,2913,Franklin
25-February-2016,1271700,1951,4,2612,Turner
25-February-2016,896700,1919,5,2914,Harrison
25-February-2016,596400,1976,4,2611,Chapman
25-February-2016,589600,1927,3,2617,Evatt
25-February-2016,483900,2005,4,2905,Richardson
25-February-2016,451700,2002,3,2905,Richardson
25-February-2016,434600,1985,3,2906,Gordon
25-January-2016,2214900,2014,5,2603,Manuka
25-January-2016,476900,1990,3,2905,Calwell
25-January-2016,501400,1969,3,2906,Banks
25-January-2016,561900,1975,4,2903,Erindale Centre
25-January-2016,578800,1996,4,2905,Calwell
